DMUs,d_0.025000000000000012_opt,d_0.025000000000000012_pes
AT,-0.183249664079,-0.131396498955
BE,0.021606880373,0.029350032690
BG,-0.022668364121,-0.012528175758
CY,0.005108857084,0.008585597249
CZ,-0.002011761068,0.069667531159
DE,0.002163032468,0.003535473876
DK,-0.014410606407,0.040353255174
ES,-0.444080433754,-0.382310167345
FR,0.009377379518,0.045826567728
GR,0.032298496087,0.051114216355
HU,-0.002117504310,0.003361787660
IE,-0.009330853496,0.065228808706
IT,-0.012277467209,0.007352648433
LT,-0.034756133970,-0.026152653305
LU,0.018058618750,0.025748375626
LV,-0.002098846881,-0.000733099218
MT,-0.253121151352,-0.172553313409
PL,-0.046808183563,0.008741474656
PT,0.106927598897,0.136299021381
RO,0.005793950034,0.014894570451
SE,-0.002075688706,-0.001456014557
SK,-0.014965132734,0.004880323856
UK,0.013033382120,0.048642324468
