DMUs,d_0.07700000000000005_opt,d_0.07700000000000005_pes
AT,-0.237176955808,-0.077469207226
BE,0.013786043492,0.037633140054
BG,-0.072233046068,-0.005458629788
CY,0.001564583605,0.012272272292
CZ,-0.075983552894,0.144787577499
DE,-0.011257650217,0.004948790069
DK,-0.071186665389,0.096074468015
ES,-0.512165997407,-0.318069090280
FR,-0.028180305254,0.084085439458
GR,0.012867796842,0.070819076176
HU,-0.008169057068,0.009085343050
IE,-0.086400439204,0.143274888326
IT,-0.032802843765,0.027657482770
LT,-0.048188924933,-0.017205033414
LU,0.009924579923,0.033536022631
LV,-0.003637944307,0.000456478221
MT,-0.336911702813,-0.088762761948
PL,-0.105134886011,0.019589942546
PT,0.076962770998,0.167379298669
RO,-0.003807505301,0.023839074923
SE,-0.002720149822,-0.000832565524
SK,-0.035538611298,0.025585289061
UK,-0.023602173667,0.085677879150
