DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,27.989375000000,30.935625000000,1072144455.449999928474,1185001766.549999952316,396693812.110000014305,438451055.490000009537,131971.007500000007,145862.692500000005
BE,38.000000000000,42.000000000000,1653647119.099999904633,1827715236.900000095367,305122658.509999990463,337240833.090000033379,35.302000000000,39.018000000000
BG,80.750000000000,89.250000000000,547923225.120000004768,605599354.080000042915,277744554.074999988079,306980822.925000011921,536748.764999999898,593248.635000000009
CY,64.125000000000,70.875000000000,604392661.424999952316,668012941.575000047684,176857008.305000007153,195473535.495000004768,7830.811999999999,8655.108000000000
CZ,54.496618054500,60.233104165500,13654040535.599998474121,15091307960.400001525879,4714812236.550000190735,5211108261.449999809265,78514.203499999989,86778.856500000009
DE,52.250000000000,57.750000000000,250984682.375000000000,277404122.625000000000,52718616.703000001609,58267944.777000002563,237690.113999999972,262710.125999999989
DK,62.285400572500,68.841758527500,9642794953.149999618530,10657826000.850000381470,3830966796.599999904633,4234226459.400000095367,48454.750000000000,53555.250000000000
ES,43.556566473000,48.141468207000,13674169602.049999237061,15113555875.950000762939,4937008139.349999427795,5456693206.650000572205,788419.952999999980,871411.527000000002
FR,72.437500000000,80.062500000000,6551602844.649999618530,7241245249.350000381470,2289016862.299999713898,2529966005.700000286102,331984.045500000007,366929.734500000020
GR,69.666666663500,76.999999996500,3840954180.799999713898,4245265147.200000286102,1122971875.099999904633,1241179440.900000095367,70997.746499999994,78471.193500000008
HU,47.500000000000,52.500000000000,885981435.149999976158,979242638.850000023842,379689906.699999988079,419657265.300000011921,67961.156999999992,75114.963000000003
IE,53.371950000000,58.990050000000,16249794251.000000000000,17960298909.000000000000,5110521747.199999809265,5648471404.800000190735,214051.149999999994,236582.850000000006
IT,80.750000000000,89.250000000000,3280628755.649999618530,3625958098.350000381470,1520858667.950000047684,1680949054.049999952316,168957.775499999989,186742.804500000027
LT,38.000000000000,42.000000000000,125945126.625000000000,139202508.375000000000,26852106.230999998748,29678643.729000002146,190170.049999999988,210187.950000000012
LU,80.750000000000,89.250000000000,1609340407.299999952316,1778744660.700000047684,421378975.959999978542,465734657.640000045300,796.100000000000,879.900000000000
LV,76.000000000000,84.000000000000,171841320.949999988079,189929881.050000011921,101322238.599999994040,111987737.400000005960,9891.903500000000,10933.156500000001
MT,80.398148148500,88.861111111500,16027829182.049999237061,17714969095.950000762939,6666037110.549999237061,7367725227.450000762939,42134.779999999999,46570.020000000004
PL,74.654562500000,82.512937500000,900735088.384999871254,995549308.215000033379,235597689.219999969006,260397445.980000019073,543845.673500000034,601092.586499999976
PT,79.562500000000,87.937500000000,7130106360.199999809265,7880643871.800000190735,1303192631.149999856949,1440370802.850000143051,2515.752000000000,2780.568000000000
RO,46.312500000000,51.187500000000,1583700381.349999904633,1750405684.650000095367,542888251.815000057220,600034383.585000038147,77206.195999999996,85333.163999999990
SE,75.971500000000,83.968500000000,94531163.571499988437,104481812.368500009179,38691456.863499999046,42764241.796499997377,30206.199999999997,33385.800000000003
SK,57.707156250000,63.781593750000,3105172752.149999618530,3432033041.850000381470,1423081419.899999856949,1572879464.100000143051,136635.763999999996,151018.475999999995
UK,56.116054687500,62.023007812500,6661634813.399999618530,7362859530.600000381470,2238231956.099999904633,2473835319.900000095367,243603.597999999998,269246.081999999995
