DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,25.043125000000,33.881875000000,959287144.349999904633,1297859077.650000095367,354936568.729999959469,480208298.870000064373,118079.322499999980,159754.377500000031
BE,34.000000000000,46.000000000000,1479579001.299999713898,2001783354.700000286102,273004483.929999947548,369359007.670000076294,31.586000000000,42.734000000000
BG,72.250000000000,97.750000000000,490247096.159999966621,663275483.040000081062,248508285.224999964237,336217091.775000035763,480248.894999999902,649748.505000000005
CY,57.375000000000,77.625000000000,540772381.274999856949,731633221.725000143051,158240481.114999979734,214090062.685000032187,7006.515999999998,9479.404000000000
CZ,48.760131943500,65.969590276500,12216773110.799997329712,16528575385.200002670288,4218516211.649999141693,5707404286.350000381470,70249.550499999983,95043.509500000015
DE,46.750000000000,63.250000000000,224565242.124999970198,303823562.875000059605,47169288.628999993205,63817272.851000010967,212670.101999999955,287730.138000000035
DK,55.729042617500,75.398116482500,8627763905.449998855591,11672857048.550001144409,3427707133.799999237061,4637486122.200000762939,43354.249999999993,58655.750000000007
ES,38.971664739000,52.726369941000,12234783328.149997711182,16552942149.850002288818,4417323072.049999237061,5976378273.950000762939,705428.378999999841,954403.101000000141
FR,64.812500000000,87.687500000000,5861960439.949998855591,7930887654.050001144409,2048067718.899999618530,2770915149.100000381470,297038.356499999994,401875.423500000034
GR,62.333333330500,84.333333329500,3436643214.399999618530,4649576113.600000381470,1004764309.299999833107,1359387006.700000047684,63524.299499999994,85944.640500000009
HU,42.500000000000,57.500000000000,792720231.449999928474,1072503842.550000071526,339722548.099999964237,459624623.900000035763,60807.350999999988,82268.769000000000
IE,47.753850000000,64.608150000000,14539289592.999998092651,19670803567.000003814697,4572572089.599999427795,6186421062.400000572205,191519.449999999983,259114.550000000017
IT,72.250000000000,97.750000000000,2935299412.949999332428,3971287441.050000667572,1360768281.849999904633,1841039440.150000095367,151172.746499999979,204527.833500000037
LT,34.000000000000,46.000000000000,112687744.874999985099,152459890.125000029802,24025568.732999995351,32505181.227000005543,170152.149999999965,230205.850000000035
LU,72.250000000000,97.750000000000,1439936153.899999856949,1948148914.100000143051,377023294.279999971390,510090339.320000052452,712.300000000000,963.700000000000
LV,68.000000000000,92.000000000000,153752760.849999964237,208018441.150000035763,90656739.799999982119,122653236.200000017881,8850.650500000000,11974.409500000002
MT,71.935185185500,97.324074074500,14340689268.149997711182,19402109009.850002288818,5964348993.649998664856,8069413344.350001335144,37699.539999999994,51005.260000000009
PL,66.796187500000,90.371312500000,805920868.554999828339,1090363528.045000076294,210797932.459999948740,285197202.740000009537,486598.760499999917,658339.499500000034
PT,71.187500000000,96.312500000000,6379568848.599999427795,8631181383.400001525879,1166014459.449999809265,1577548974.550000190735,2250.936000000000,3045.384000000000
RO,41.437500000000,56.062500000000,1416995078.049999713898,1917110987.950000286102,485742120.044999957085,657180515.355000138283,69079.227999999988,93460.131999999998
SE,67.974500000000,91.965500000000,84580514.774499982595,114432461.165500015020,34618671.930499993265,46837026.729500003159,27026.599999999995,36565.400000000001
SK,51.632718750000,69.856031250000,2778312462.449999332428,3758893331.550000667572,1273283375.699999809265,1722677508.300000190735,122253.051999999981,165401.188000000024
UK,50.209101562500,67.929960937500,5960410096.199998855591,8064084247.800001144409,2002628592.299999713898,2709438683.700000286102,217961.113999999972,294888.566000000050
