DMUs,d_0.07300000000000005_opt,d_0.07300000000000005_pes
AT,-0.233028702598,-0.081617460436
BE,0.014379204562,0.036987685306
BG,-0.068335506731,-0.005831482795
CY,0.001834614878,0.011986131962
CZ,-0.070314242818,0.138988374287
DE,-0.008685250244,0.004840566510
DK,-0.066825739407,0.091795366407
ES,-0.506378655820,-0.323010711593
FR,-0.025303851718,0.081129665485
GR,0.014357456762,0.069298402191
HU,-0.007671317247,0.008644166684
IE,-0.080488429508,0.137252323840
IT,-0.031219994567,0.026099581862
LT,-0.046994019609,-0.017893311868
LU,0.010559764903,0.032934926059
LV,-0.003520164386,0.000365507580
MT,-0.330466275777,-0.095208188983
PL,-0.100627787478,0.019254284077
PT,0.079246717244,0.165006199778
RO,-0.003074148898,0.023148947071
SE,-0.002670575890,-0.000879819588
SK,-0.033958420234,0.023990223935
UK,-0.020798404577,0.082816323426
