DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,28.549162500000,30.375837500000,1093587344.559000015259,1163558877.440999984741,404627688.352199971676,430517179.247799992561,134610.427649999998,143223.272349999985
BE,38.760000000000,41.240000000000,1686720061.481999874115,1794642294.517999887466,311225111.680199980736,331138379.919799983501,36.008040000000,38.311960000000
BG,82.365000000000,87.635000000000,558881689.622400045395,594640889.577600002289,283299445.156499981880,301425931.843499958515,547483.740299999947,582513.659699999960
CY,65.407500000000,69.592500000000,616480514.653499960899,655925088.346499919891,180394148.471100002527,191936395.328899979591,7987.428239999999,8498.491759999999
CZ,55.586550415590,59.143171804410,13927121346.312000274658,14818227149.687999725342,4809108481.281000137329,5116812016.718999862671,80084.487569999998,85208.572429999986
DE,53.295000000000,56.705000000000,256004376.022499978542,272384428.977499961853,53772989.037060000002,57213572.442939996719,242443.916279999976,257956.323719999986
DK,63.531108583950,67.596050516050,9835650852.212999343872,10464970101.786998748779,3907586132.532000064850,4157607123.467999458313,49423.845000000001,52586.154999999999
ES,44.427697802460,47.270336877540,13947652994.090999603271,14840072483.908998489380,5035748302.137000083923,5357953043.862999916077,804188.352059999947,855643.127939999918
FR,73.886250000000,78.613750000000,6682634901.543000221252,7110213192.456999778748,2334797199.546000003815,2484185668.453999996185,338623.726410000003,360290.053589999967
GR,71.059999996770,75.606666663230,3917773264.415999889374,4168446063.583999633789,1145431312.601999998093,1218720003.398000001907,72417.701430000001,77051.238570000001
HU,48.450000000000,51.550000000000,903701063.852999925613,961523010.146999955177,387283704.833999991417,412063467.165999948978,69320.380139999994,73755.739859999987
IE,54.439389000000,57.922611000000,16574790136.020000457764,17635303023.979999542236,5212732182.144000053406,5546260969.855999946594,218332.172999999981,232301.826999999990
IT,82.365000000000,87.635000000000,3346241330.763000011444,3560345523.236999511719,1551275841.309000015259,1650531880.690999984741,172336.931010000000,183363.648989999987
LT,38.760000000000,41.240000000000,128464029.157499998808,136683605.842500001192,27389148.355620000511,29141601.604379996657,193973.451000000001,206384.548999999970
LU,82.365000000000,87.635000000000,1641527215.445999860764,1746557852.553999900818,429806555.479200005531,457307078.120799958706,812.022000000000,863.978000000000
LV,77.520000000000,82.480000000000,175278147.368999987841,186493054.630999982357,103348683.371999993920,109961292.627999991179,10089.741570000000,10735.318429999999
MT,82.006111111470,87.253148148530,16348385765.690999984741,17394412512.308998107910,6799357852.760999679565,7234404485.238999366760,42977.475599999998,45727.324399999998
PL,76.147653750000,81.019846250000,918749790.152699947357,977534606.447299838066,240309643.004399985075,255685492.195599973202,554722.586969999946,590215.673029999947
PT,81.153750000000,86.346250000000,7272708487.403999328613,7738041744.595999717712,1329256483.773000001907,1414306950.226999998093,2566.067040000000,2730.252960000000
RO,47.238750000000,50.261250000000,1615374388.976999998093,1718731677.022999763489,553746016.851300001144,589176618.548699975014,78750.319919999994,83789.040079999992
SE,77.490930000000,82.449070000000,96421786.842929989100,102591189.097069993615,39465286.000769995153,41990412.659229993820,30810.324000000001,32781.675999999999
SK,58.861299375000,62.627450625000,3167276207.192999839783,3369929586.806999683380,1451543048.297999858856,1544417835.701999902725,139368.479280000000,148285.760719999991
UK,57.238375781250,60.900686718750,6794867509.668000221252,7229626834.331999778748,2282996595.222000122070,2429070680.777999877930,248475.669959999999,264374.010039999965
