DMUs,d_0.02400000000000001_opt,d_0.02400000000000001_pes
AT,-0.182212600776,-0.132433562257
BE,0.021759605540,0.029193036984
BG,-0.021780155060,-0.012707619662
CY,0.005177733159,0.008515405650
CZ,-0.000583480754,0.068228642921
DE,0.002190614781,0.003508156632
DK,-0.013316975954,0.039256332013
ES,-0.442845028426,-0.383545572674
FR,0.010103127653,0.045094341870
GR,0.032673542482,0.050736637219
HU,-0.002008151711,0.003251969265
IE,-0.007844121166,0.063733063735
IT,-0.011883846800,0.006961065454
LT,-0.034584064357,-0.026324722919
LU,0.018214009573,0.025599179595
LV,-0.002069080854,-0.000756124373
MT,-0.251509794593,-0.174164670168
PL,-0.045692108662,0.007635522221
PT,0.107509654682,0.135706219328
RO,0.005980029941,0.014723139140
SE,-0.002063295224,-0.001468408040
SK,-0.014568831111,0.004482807519
UK,0.013741879930,0.047926458629
