DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,24.277100000000,34.647900000000,929944243.463999867439,1327201978.536000251770,344079685.451199948788,491065182.148800075054,114467.484399999987,163366.215600000025
BE,32.960000000000,47.040000000000,1434321290.671999692917,2047041065.328000307083,264653758.539199948311,377709733.060800075531,30.619840000000,43.700160000000
BG,70.040000000000,99.960000000000,475251302.630399942398,678271276.569600105286,240906855.323999941349,343818521.676000058651,465558.928799999878,664438.471200000029
CY,55.620000000000,79.380000000000,524231108.435999929905,748174494.564000129700,153400184.045599967241,218930359.754400044680,6792.199039999998,9693.720960000001
CZ,47.268645554640,67.461076665360,11843083580.351997375488,16902264915.648002624512,4089479245.175999164581,5836441252.824000358582,68100.740719999987,97192.319280000011
DE,45.320000000000,64.680000000000,217696187.659999966621,310692617.340000033379,45726463.329759992659,65260098.150240011513,206164.898879999964,294235.341120000056
DK,54.024389549200,77.102769550800,8363855833.047998428345,11936765120.952001571655,3322859621.471999168396,4742333634.528000831604,42028.119999999995,59981.880000000005
ES,37.779590288160,53.918444391840,11860542896.935997009277,16927182581.064002990723,4282204954.551999092102,6111496391.448000907898,683850.569759999868,975980.910240000114
FR,62.830000000000,89.670000000000,5682653414.727998733521,8110194679.272001266479,1985420941.615999698639,2833561926.384000301361,287952.477359999961,410961.302640000067
GR,60.426666663920,86.239999996080,3331522363.135999202728,4754696964.864000320435,974030342.191999793053,1390120973.808000087738,61581.203279999987,87887.736720000015
HU,41.200000000000,58.800000000000,768472318.487999796867,1096751755.512000083923,329331034.863999962807,470016137.136000037193,58947.361439999986,84128.758560000002
IE,46.293144000000,66.068856000000,14094558381.919998168945,20115534778.080001831055,4432705178.623999595642,6326287973.376000404358,185661.207999999955,264972.792000000016
IT,70.040000000000,99.960000000000,2845513783.847999572754,4061073070.152000427246,1319144781.463999748230,1882662940.536000251770,146548.638959999982,209151.941040000034
LT,32.960000000000,47.040000000000,109240825.619999974966,155906809.380000025034,23290668.983519997448,33240080.976480003446,164947.495999999956,235410.504000000044
LU,70.040000000000,99.960000000000,1395891048.015999794006,1992194019.984000205994,365490817.043199956417,521622816.556800067425,690.512000000000,985.488000000000
LV,65.920000000000,94.080000000000,149049735.223999977112,212721466.776000022888,87883710.111999988556,125426265.888000011444,8579.924719999999,12245.135280000002
MT,69.734814815120,99.524444444880,13902032890.535997390747,19840765387.464004516602,5781910083.255998611450,8251852254.744001388550,36546.377599999993,52158.422400000010
PL,64.753010000000,92.414490000000,781269171.399199843407,1115015225.200800180435,204349995.702399969101,291645139.497600018978,471714.563119999890,673223.696880000061
PT,69.010000000000,98.490000000000,6184429095.583998680115,8826321136.416000366211,1130348134.807999849319,1613215299.192000150681,2182.083839999999,3114.236160000000
RO,40.170000000000,57.330000000000,1373651699.191999673843,1960454366.808000326157,470884125.784799933434,672038509.615200161934,66966.216319999978,95573.143680000008
SE,65.895280000000,94.044720000000,81993346.087279990315,117019629.852720007300,33559747.847919993103,47895950.812080003321,26199.903999999995,37392.096000000005
SK,50.053365000000,71.435385000000,2693328787.127999305725,3843877006.872000694275,1234335884.207999706268,1761624999.792000293732,118513.546879999980,169140.693120000011
UK,48.673293750000,69.465768750000,5778091669.727998733521,8246402674.272001266479,1941371717.711999654770,2770695558.288000583649,211294.068159999966,301555.611840000027
