DMUs,d_0.11500000000000009_opt,d_0.11500000000000009_pes
AT,-0.175415235891,0.061013844903
BE,-0.380798846840,0.097405457467
BG,-0.114693570806,0.002186824578
CY,-0.000710529444,0.031940248129
CZ,-0.131310783052,0.365727165737
DE,-0.035608148180,0.009126890336
DK,-0.121618950690,0.425127331916
ES,-0.560437344895,-0.134033544914
FR,-0.055281961941,0.300923300211
GR,-0.002861227854,0.231664438699
HU,-0.016279408902,0.049428982287
IE,-0.141830657805,0.295327975679
IT,-0.047872870668,0.193627473755
LT,-0.557614517053,-0.012884076990
LU,0.003993533602,0.094849186309
LV,-0.005021834414,0.004841720619
MT,-0.384461804728,0.196100854072
PL,-0.145366821567,0.033962271973
PT,0.055035720983,0.431686857598
RO,-0.027406984714,0.093115888937
SE,-0.001968924569,0.693755155886
SK,-0.051704668586,0.184609245648
UK,-0.052811424775,0.339957811334
