DMUs,d_0.1360000000000001_opt,d_0.1360000000000001_pes
AT,-0.178719020603,0.062368487711
BE,-0.397754544968,0.099490236332
BG,-0.139779334444,0.005245179296
CY,-0.001992054781,0.032554501046
CZ,-0.158934644579,0.380174652190
DE,-0.048996384352,0.009911261089
DK,-0.141773610093,0.436151692434
ES,-0.579919713764,-0.115758046075
FR,-0.069498071570,0.310702011417
GR,-0.011437362020,0.236530358304
HU,-0.033442818752,0.050503322014
IE,-0.171506887312,0.312296641195
IT,-0.055930483036,0.198079601568
LT,-0.566162318887,-0.008445476985
LU,0.000801370905,0.096709251592
LV,-0.005452845114,0.004935931454
MT,-0.399146259756,0.213312355246
PL,-0.165671050051,0.036538233498
PT,0.043357756363,0.440382444252
RO,-0.050492299621,0.095043403534
SE,-0.002006007454,0.698948040928
SK,-0.058319131184,0.188750299609
UK,-0.066984207534,0.348596383379
