DMUs,d_0.09700000000000007_opt,d_0.09700000000000007_pes
AT,-0.257918221857,-0.056727941176
BE,0.010841420325,0.040881069768
BG,-0.093241320242,-0.003605417030
CY,0.000220968984,0.013634957246
CZ,-0.104277987618,0.173835392888
DE,-0.024093486637,0.005488700952
DK,-0.093791795019,0.117450984785
ES,-0.541014560576,-0.293360983717
FR,-0.042531169010,0.098460494826
GR,0.005250676082,0.078434687447
HU,-0.010647526403,0.011293472185
IE,-0.115920630075,0.173436758892
IT,-0.040727006896,0.035436945442
LT,-0.054192288884,-0.013763641149
LU,0.006759956878,0.036546603833
LV,-0.004225300147,0.000910004951
MT,-0.369138837990,-0.056535626771
PL,-0.127722082494,0.021270711579
PT,0.065595627283,0.179293002970
RO,-0.007461196550,0.027294913922
SE,-0.002968019482,-0.000595824349
SK,-0.043433601597,0.033566548958
UK,-0.037585229347,0.100018889593
