DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,28.490237500000,30.434762500000,1091330198.336999893188,1165816023.662999868393,403792543.484600007534,431352324.115399956703,134332.593950000009,143501.106050000002
BE,38.680000000000,41.320000000000,1683238699.125999927521,1798123656.873999834061,310582748.188600003719,331780743.411399960518,35.933720000000,38.386280000000
BG,82.195000000000,87.805000000000,557728167.043200016022,595794412.156800031662,282714719.779500007629,302010657.220499992371,546353.742899999954,583643.657099999953
CY,65.272500000000,69.727500000000,615208109.050500035286,657197493.949499964714,180021817.927300006151,192308725.872700005770,7970.942319999999,8514.977679999998
CZ,55.471820693370,59.257901526630,13898375997.815999984741,14846972498.183998107910,4799182560.782999992371,5126737937.217000007629,79919.194510000001,85373.865489999996
DE,53.185000000000,56.815000000000,255475987.217500001192,272912817.782499969006,53662002.475579999387,57324559.004419997334,241943.516039999988,258456.723959999974
DK,63.399981424850,67.727177675150,9815350231.258998870850,10485270722.740999221802,3899520939.276000022888,4165672316.723999500275,49321.834999999999,52688.164999999994
ES,44.335999767780,47.362034912220,13918865268.612998962402,14868860209.386999130249,5025354600.790999412537,5368346745.208999633789,802528.520580000011,857302.959419999970
FR,73.733750000000,78.766250000000,6668842053.448999404907,7124006040.550999641418,2329978216.677999973297,2489004651.322000026703,337924.812630000000,360988.967369999969
GR,70.913333330110,75.753333329890,3909687045.087999820709,4176532282.911999702454,1143067161.286000013351,1221084154.713999986649,72268.232489999995,77200.707509999993
HU,48.350000000000,51.650000000000,901835839.778999924660,963388234.220999956131,386484357.662000000477,412862814.337999939919,69177.304019999996,73898.815979999985
IE,54.327027000000,58.034973000000,16540580042.859998703003,17669513117.139999389648,5201973188.991999626160,5557019963.007999420166,217881.538999999990,232752.460999999981
IT,82.195000000000,87.805000000000,3339334743.908999919891,3567252110.090999603271,1548074033.586999893188,1653733688.412999868393,171981.230429999996,183719.349569999991
LT,38.680000000000,41.320000000000,128198881.522499993443,136948753.477499991655,27332617.605659998953,29198132.354339998215,193573.092999999993,206784.906999999977
LU,82.195000000000,87.805000000000,1638139130.378000020981,1749945937.621999979019,428919441.845600008965,458194191.754399955273,810.346000000000,865.654000000000
LV,77.360000000000,82.640000000000,174916376.166999995708,186854825.832999974489,103135373.395999997854,110174602.603999987245,10068.916510000001,10756.143490000000
MT,81.836851852210,87.422407407790,16314642967.413000106812,17428155310.586997985840,6785324090.422999382019,7248438247.576999664307,42888.770799999998,45816.029199999997
PL,75.990486250000,81.177013750000,916853505.756099939346,979430890.843899846077,239813647.869199991226,256181487.330799967051,553577.648709999979,591360.611289999913
PT,80.986250000000,86.513750000000,7257697737.171999931335,7753052494.827999114990,1326512920.338999986649,1417050513.660999774933,2560.770720000000,2735.549280000000
RO,47.141250000000,50.358750000000,1612040282.911000013351,1722065783.088999748230,552603094.215900063515,590319541.184100031853,78587.780559999985,83951.579439999987
SE,77.330990000000,82.609010000000,96222773.866990000010,102790202.073009997606,39383830.302109993994,42071868.357889994979,30746.732000000000,32845.267999999996
SK,58.739810625000,62.748939375000,3160739001.398999691010,3376466792.600999832153,1448547087.414000034332,1547413796.585999965668,139080.825039999996,148573.414959999995
UK,57.120236718750,61.018825781250,6780843015.323999404907,7243651328.675999641418,2278284527.946000099182,2433782748.053999900818,247962.820279999985,264886.859719999949
