DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.947711443715,0.964426507913,0.943369623973,0.945659797462,0.049940622043,0.052003209255,0.149247332329,0.155029993519
BE,0.787399223649,0.810092564945,0.910060947612,0.913593250347,0.037649232269,0.039235700407,0.000003301617,0.000004848468
BG,0.102791878173,0.151015228426,0.973397199759,0.974567601040,0.033974330953,0.035418448173,0.607126902099,0.630645978836
CY,0.369028068080,0.407323081517,0.970162610658,0.971453634496,0.020432422833,0.021351980922,0.008821485667,0.009164613552
CZ,0.523218968780,0.555763978069,0.222674207183,0.251840166578,0.629551935872,0.654066337483,0.088777659864,0.092217968809
DE,0.559196775157,0.590400119439,0.990405943549,0.990942063904,0.003769606027,0.004043713516,0.268835472002,0.279250497421
DK,0.398487793947,0.435684211129,0.452439759885,0.473037425852,0.510915352454,0.530834249305,0.054774779565,0.056897953493
ES,0.698415218431,0.724426903396,0.221521207203,0.250730163653,0.659376791629,0.685046488366,0.891814222856,0.926360943007
FR,0.235909973126,0.279169154972,0.629504327166,0.643498996512,0.303942884487,0.315844499195,0.375499595678,0.390046360852
GR,0.280282671495,0.321887130536,0.784771232577,0.792975771986,0.147427291217,0.153266120456,0.080275137101,0.083386092462
HU,0.635264257987,0.663630934607,0.954033107016,0.955925623630,0.047658226104,0.049632402465,0.076840184789,0.079818083894
IE,0.541229635712,0.573103000896,0.073988524684,0.108699190590,0.682667132543,0.709239003546,0.242095369648,0.251474590898
IT,0.102791878173,0.151015228426,0.816866869295,0.823874515481,0.200834739575,0.208742358863,0.191086304716,0.198489639659
LT,0.787399223649,0.810092564945,0.997568253123,0.997837280481,0.000297602565,0.000437218584,0.215081366060,0.223414173307
LU,0.102791878173,0.151015228426,0.912598851591,0.916036512175,0.053254056008,0.055444992344,0.000863906862,0.000898790103
LV,0.178859361003,0.224246043595,0.994939303028,0.995306367779,0.010293560763,0.010820380056,0.011152966762,0.011586406860
MT,0.108426506525,0.156439733248,0.086702761621,0.120939295041,0.891460457508,0.926120143342,0.047625708029,0.049471955638
PL,0.200405475515,0.244988671992,0.953188012588,0.955112044009,0.028317052177,0.029542029140,0.615154836812,0.638984883498
PT,0.121808748880,0.169322932219,0.596367443059,0.611597835267,0.171617917532,0.178393794478,0.002809155837,0.002919390211
RO,0.654281128695,0.681938638400,0.914067521263,0.917450413008,0.069563972527,0.072386689523,0.087298058033,0.090681053145
SE,0.179315765900,0.224685428486,0.999367655936,0.999569580931,0.001886771944,0.002087946003,0.034132246550,0.035455811656
SK,0.471804745820,0.506267066662,0.826917050664,0.833549910891,0.187710319716,0.195109551690,0.154524046920,0.160511106841
UK,0.497284975459,0.530797101280,0.623201657435,0.637431362552,0.297126140871,0.308763702309,0.275524731626,0.286198872096
