DMUs,d_0.18000000000000013_opt,d_0.18000000000000013_pes
AT,-0.185641236190,0.065310586412
BE,-0.432792000741,0.103881968263
BG,-0.192546364555,0.011243152292
CY,-0.004631071254,0.034284360417
CZ,-0.216909517290,0.411245038797
DE,-0.076843145783,0.010842620661
DK,-0.185050136895,0.459580264937
ES,-0.619297334564,-0.077412664391
FR,-0.097599465602,0.331251905679
GR,-0.027590412039,0.246695722355
HU,-0.092564944760,0.052962293977
IE,-0.233686431908,0.348619248777
IT,-0.072852641619,0.207332194292
LT,-0.585395435058,-0.002625953133
LU,-0.005810140658,0.100943080436
LV,-0.006351355509,0.005592999283
MT,-0.429913689339,0.247449994887
PL,-0.209528222218,0.041684303975
PT,0.020685552684,0.458040017581
RO,-0.107868020305,0.099242363839
SE,-0.002083704925,0.709991080657
SK,-0.075673593291,0.197365744065
UK,-0.097955641846,0.366794440848
