DMUs,d_0.10900000000000008_opt,d_0.10900000000000008_pes
AT,-0.174471297402,0.060624211570
BE,-0.375937704902,0.096805536315
BG,-0.107537736727,0.001288561574
CY,-0.000333592334,0.031764747314
CZ,-0.123002647747,0.361641751080
DE,-0.031773909540,0.008866860711
DK,-0.115102474864,0.421995357605
ES,-0.554787804166,-0.139252098173
FR,-0.051045854026,0.298132791711
GR,-0.000240338631,0.230272385202
HU,-0.015007426153,0.049116111338
IE,-0.133351775758,0.290520618387
IT,-0.045489431282,0.192350904357
LT,-0.554310223924,-0.014047584111
LU,0.004924039414,0.094317757422
LV,-0.004898436097,0.004814773838
MT,-0.380266246149,0.190628272098
PL,-0.139641572646,0.033211237338
PT,0.058768528866,0.429185969811
RO,-0.021559380742,0.092561473831
SE,-0.001958329460,0.692280304053
SK,-0.049379449400,0.183422430551
UK,-0.048426591580,0.337495062866
