DMUs,d_0.017000000000000005_opt,d_0.017000000000000005_pes
AT,-0.174953157659,-0.139693005375
BE,0.022831130231,0.028096499157
BG,-0.020399114451,-0.013974304106
CY,0.005660620456,0.008024813153
CZ,0.009420548047,0.058162482001
DE,0.002383536493,0.003316787419
DK,-0.005659679903,0.031579750098
ES,-0.434197191129,-0.392193409971
FR,0.015187056006,0.039972472590
GR,0.035300319688,0.048095025401
HU,-0.001242416270,0.002483505592
IE,0.002568014071,0.053268143297
IT,-0.009129666236,0.004218818410
LT,-0.033379577063,-0.027529210212
LU,0.019302755893,0.024555407670
LV,-0.001860542433,-0.000917458704
MT,-0.240230297281,-0.185444167480
PL,-0.037885433348,-0.000111864936
PT,0.111590184425,0.131562747157
RO,0.007284102494,0.013523733335
SE,-0.001976540843,-0.001555162421
SK,-0.011794025153,0.001700886809
UK,0.018705565550,0.042919617425
