DMUs,d_0.1410000000000001_opt,d_0.1410000000000001_pes
AT,-0.179505636011,0.062688995709
BE,-0.401778164761,0.099983055374
BG,-0.145761443922,0.005954195605
CY,-0.002294225789,0.032700751755
CZ,-0.165513964316,0.383649578232
DE,-0.052176768812,0.010016699673
DK,-0.146616850868,0.438791156275
ES,-0.584492172573,-0.111404303246
FR,-0.072647866559,0.313033031195
GR,-0.013390639697,0.237687509856
HU,-0.040161242162,0.050754188643
IE,-0.178572690053,0.316370521836
IT,-0.057850216912,0.199136086359
LT,-0.568254120799,-0.007290226833
LU,0.000046415325,0.097152138608
LV,-0.005555262068,0.004958339000
MT,-0.402642558572,0.217129447166
PL,-0.170565808928,0.037139788908
PT,0.040665915974,0.442395463334
RO,-0.056233175684,0.095501169946
SE,-0.002014836712,0.700191663960
SK,-0.059876663356,0.189733404453
UK,-0.070416301860,0.350657583379
