DMUs,d_0.1230000000000001_opt,d_0.1230000000000001_pes
AT,-0.176673820543,0.061531544315
BE,-0.387268883164,0.098202444853
BG,-0.124242631737,0.003367445388
CY,-0.001203930426,0.032174249229
CZ,-0.141839380790,0.371203383739
DE,-0.040714240577,0.009468939305
DK,-0.129274409075,0.429315530574
ES,-0.567912395319,-0.127073391635
FR,-0.060732884845,0.304646328266
GR,-0.006202734603,0.233519259093
HU,-0.020709827216,0.049842114832
IE,-0.153135861582,0.301765686639
IT,-0.050942874794,0.195326399830
LT,-0.560840529532,-0.011264985117
LU,0.002768347450,0.095557770972
LV,-0.005186191733,0.004877629339
MT,-0.390055882834,0.203397630037
PL,-0.153053189963,0.034953141321
PT,0.050508927417,0.435021624082
RO,-0.035494264279,0.093851126645
SE,-0.001983051382,0.695727682249
SK,-0.054245397675,0.186189111294
UK,-0.058170461552,0.343245201732
