DMUs,d_0.034000000000000016_opt,d_0.034000000000000016_pes
AT,-0.192583233801,-0.122062929233
BE,0.020236292403,0.030766899429
BG,-0.031072931367,-0.010929952563
CY,0.004490186691,0.009218523652
CZ,-0.014856531954,0.082627257306
DE,0.001656139482,0.003781091604
DK,-0.024250253865,0.050192544370
ES,-0.455199081708,-0.371191519392
FR,0.002851574737,0.052422569945
GR,0.028925414960,0.054514744171
HU,-0.003101247753,0.004350578824
IE,-0.022703451053,0.078699083853
IT,-0.015821918080,0.010875020201
LT,-0.036304760489,-0.024604026786
LU,0.016657716982,0.027092103844
LV,-0.002366457307,-0.000526126618
MT,-0.267623362182,-0.158051102579
PL,-0.056862284963,0.015336442296
PT,0.101698962879,0.141644111861
RO,0.004121664922,0.016438437001
SE,-0.002187230053,-0.001344473210
SK,-0.018530730813,0.008459085466
UK,0.006663649507,0.055031954213
