DMUs,d_0.06100000000000004_opt,d_0.06100000000000004_pes
AT,-0.220583942968,-0.094062220066
BE,0.016167145061,0.035059598549
BG,-0.056726462618,-0.006954469461
CY,0.002647319605,0.011130255316
CZ,-0.053285475587,0.121611493564
DE,-0.002637105951,0.004515407970
DK,-0.053736495788,0.078971631703
ES,-0.488980971866,-0.337835575531
FR,-0.016661910782,0.072275146591
GR,0.018831455538,0.064741286257
HU,-0.006174013400,0.007321538477
IE,-0.062736222426,0.119203945310
IT,-0.026475417437,0.021421866055
LT,-0.043420590339,-0.019958147227
LU,0.012436354339,0.031133679406
LV,-0.003166209786,0.000092062716
MT,-0.311129994671,-0.114544470090
PL,-0.087127046427,0.018248301158
PT,0.086119593742,0.157786015281
RO,-0.000868853011,0.021080647976
SE,-0.002521854094,-0.001021389534
SK,-0.029215461933,0.019207403157
UK,-0.012372764082,0.074244929033
