DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,23.687850000000,35.237150000000,907372781.243999838829,1349773440.756000280380,335728236.775199949741,499416630.824800074100,111689.147399999987,166144.552600000025
BE,32.160000000000,47.840000000000,1399507667.111999750137,2081854688.888000249863,258230123.623199939728,384133367.976800084114,29.876640000000,44.443360000000
BG,68.340000000000,101.660000000000,463716076.838399946690,689806502.361600160599,235059601.553999960423,349665775.446000039577,454258.954799999890,675738.445200000075
CY,54.270000000000,80.730000000000,511507052.405999898911,760898550.594000101089,149676878.607599973679,222653665.192400038242,6627.339839999998,9858.580160000000
CZ,46.121348332440,68.608373887560,11555630095.391998291016,17189718400.608001708984,3990220040.195999145508,5935700457.804000854492,66447.810119999980,98845.249880000018
DE,44.220000000000,65.780000000000,212412299.609999954700,315976505.390000045300,44616597.714959993958,66369963.765040010214,201160.896479999967,299239.343520000053
DK,52.713117958200,78.414041141800,8160849623.507998466492,12139771330.492002487183,3242207688.911999225616,4822985567.088000297546,41008.019999999990,61001.980000000010
ES,36.862609941360,54.835424738640,11572665642.155998229980,17215059835.844001770020,4178267941.091999053955,6215433404.908000946045,667252.254959999816,992579.225040000165
FR,61.305000000000,91.195000000000,5544724933.787999153137,8248123160.212000846863,1937231112.935999631882,2881751755.064000606537,280963.339559999935,417950.440440000093
GR,58.959999997320,87.706666662680,3250660169.855999469757,4835559158.144001007080,950388829.031999826431,1413762486.968000173569,60086.513879999991,89382.426120000018
HU,40.200000000000,59.800000000000,749820077.747999787331,1115403996.252000093460,321337563.143999934196,478009608.856000065804,57516.600239999985,85559.519760000010
IE,45.169524000000,67.192476000000,13752457450.319997787476,20457635709.680004119873,4325115247.103999137878,6433877904.896000862122,181154.867999999959,269479.132000000041
IT,68.340000000000,101.660000000000,2776447915.307999610901,4130138938.692000389099,1287126704.243999719620,1914681017.756000280380,142991.633159999968,212708.946840000048
LT,32.160000000000,47.840000000000,106589349.269999980927,158558285.730000019073,22725361.483919996768,33805388.476080007851,160943.915999999968,239414.084000000032
LU,68.340000000000,101.660000000000,1362010197.335999727249,2026074870.664000272751,356619680.707199931145,530493952.892800092697,673.752000000000,1002.248000000000
LV,64.320000000000,95.680000000000,145432023.203999966383,216339178.796000033617,85750610.351999983191,127559365.648000016809,8371.674119999998,12453.385880000003
MT,68.042222222520,101.217037037480,13564604907.755996704102,20178193370.244003295898,5641572459.875998497009,8392189878.124001502991,35659.329599999990,53045.470400000013
PL,63.181335000000,93.986165000000,762306327.433199763298,1133978069.166800022125,199390044.350399941206,296605090.849600017071,460265.180519999878,684673.079480000073
PT,67.335000000000,100.165000000000,6034321593.263998985291,8976428638.736001968384,1102912500.467999696732,1640650933.532000303268,2129.120640000000,3167.199360000000
RO,39.195000000000,58.305000000000,1340310638.531999826431,1993795427.468000173569,459454899.430799961090,683467735.969200134277,65340.822719999982,97198.537280000004
SE,64.295880000000,95.644120000000,80003216.327879980206,119009759.612120017409,32745190.861319992691,48710507.798680007458,25563.983999999993,38028.016000000003
SK,48.838477500000,72.650272500000,2627956729.187999248505,3909249064.812000751495,1204376275.367999792099,1791584608.632000207901,115637.004479999974,172017.235520000017
UK,47.491903125000,70.647159375000,5637846726.287999153137,8386647617.712000846863,1894251044.951999664307,2817816231.048000335693,206165.571359999944,306684.108640000049
