DMUs,d_0.08000000000000006_opt,d_0.08000000000000006_pes
AT,-0.240288145715,-0.074358017319
BE,0.013342098605,0.038118135593
BG,-0.075165268297,-0.005179473917
CY,0.001362346053,0.012480099485
CZ,-0.080233255869,0.149139246604
DE,-0.013185809351,0.005029904674
DK,-0.074456652548,0.099285279405
ES,-0.516502626661,-0.314362874296
FR,-0.030336270516,0.086303671379
GR,0.011751101422,0.071960117712
HU,-0.008541914771,0.009416323747
IE,-0.090832690664,0.147793941698
IT,-0.033990414724,0.028825469309
LT,-0.049086352590,-0.016688824575
LU,0.009448685127,0.033987068305
LV,-0.003726211847,0.000524648047
MT,-0.341745773089,-0.083928691671
PL,-0.108517465372,0.019841794846
PT,0.075252112159,0.169161231701
RO,-0.004356950381,0.024356898536
SE,-0.002757330271,-0.000797104178
SK,-0.036723493673,0.026781847575
UK,-0.025703433788,0.087825498805
