DMUs,d_0.06800000000000005_opt,d_0.06800000000000005_pes
AT,-0.227843386085,-0.086802776948
BE,0.015122638785,0.036182806217
BG,-0.063483112133,-0.006298586476
CY,0.002172766163,0.011629052625
CZ,-0.063222721129,0.131744228191
DE,-0.005467311333,0.004705172953
DK,-0.061373066423,0.086449670645
ES,-0.499136139668,-0.329187738234
FR,-0.021705337139,0.077437949604
GR,0.016220708440,0.067398709126
HU,-0.007048184851,0.008092907282
IE,-0.073094636505,0.129728658864
IT,-0.029242363482,0.024151264994
LT,-0.045503044391,-0.018753659934
LU,0.011346662838,0.032184034017
LV,-0.003372795261,0.000251669479
MT,-0.322409491983,-0.103264972778
PL,-0.094998737543,0.018834943523
PT,0.082106580651,0.161997066767
RO,-0.002156227953,0.022286775593
SE,-0.002608608475,-0.000938842290
SK,-0.031982622353,0.021996949033
UK,-0.017290334655,0.079242490487
