DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.939353911615,0.972784040012,0.942224537228,0.946804884206,0.048909328437,0.053034502861,0.146356001733,0.157921324115
BE,0.776052553001,0.821439235593,0.908294796244,0.915359401714,0.036855998200,0.040028934476,0.000002528192,0.000005621894
BG,0.078680203046,0.175126903553,0.972811999118,0.975152801681,0.033252272342,0.036140506784,0.595367363730,0.642405517205
CY,0.349880561362,0.426470588235,0.969517098739,0.972099146415,0.019972643789,0.021811759966,0.008649921725,0.009336177494
CZ,0.506946464136,0.572036482714,0.208091227486,0.266423146275,0.617294735066,0.666323538289,0.087057505392,0.093938123281
DE,0.543595103016,0.606001791580,0.990137883372,0.991210124081,0.003632552283,0.004180767260,0.263627959293,0.284458010130
DK,0.379889585355,0.454282419721,0.442140926901,0.483336258836,0.500955904028,0.540793697730,0.053713192601,0.057959540457
ES,0.685409375949,0.737432745878,0.206916728977,0.265334641878,0.646541943260,0.697881336735,0.874540862781,0.943634303083
FR,0.214280382204,0.300798745894,0.622506992493,0.650496331186,0.297992077134,0.321795306548,0.368226213091,0.397319743438
GR,0.259480441975,0.342689360056,0.780668962872,0.797078041691,0.144507876597,0.156185535075,0.078719659420,0.084941570143
HU,0.621080919678,0.677814272917,0.953086848709,0.956871881937,0.046671137924,0.050619490645,0.075351235237,0.081307033446
IE,0.525292953120,0.589039683488,0.056633191731,0.126054523544,0.669381197041,0.722524939048,0.237405759023,0.256164201523
IT,0.078680203046,0.175126903553,0.813363046202,0.827378338573,0.196880929931,0.212696168507,0.187384637245,0.202191307130
LT,0.776052553001,0.821439235593,0.997433739444,0.997971794160,0.000227794555,0.000507026594,0.210914962436,0.227580576931
LU,0.078680203046,0.175126903553,0.910880021298,0.917755342468,0.052158587840,0.056540460512,0.000846465241,0.000916231724
LV,0.156166019707,0.246939384891,0.994755770652,0.995489900154,0.010030151116,0.011083789702,0.010936246713,0.011803126910
MT,0.084419893163,0.180446346610,0.069584494912,0.138057561751,0.874130614591,0.943449986258,0.046702584224,0.050395079443
PL,0.178113877277,0.267280270230,0.952225996878,0.956074059720,0.027704563696,0.030154517621,0.603239813470,0.650899906840
PT,0.098051657211,0.193080023888,0.588752246955,0.619213031371,0.168229979060,0.181781732951,0.002754038649,0.002974507398
RO,0.640452373843,0.695767393252,0.912376075390,0.919141858880,0.068152614028,0.073798048021,0.085606560477,0.092372550701
SE,0.156630934607,0.247370259779,0.999266693438,0.999670543429,0.001786184915,0.002188533032,0.033470463997,0.036117594208
SK,0.454573585399,0.523498227083,0.823600620551,0.836866341004,0.184010703729,0.198809167677,0.151530516960,0.163504636802
UK,0.480528912549,0.547553164191,0.616086804877,0.644546215110,0.291307360152,0.314582483028,0.270187661391,0.291535942331
