DMUs,d_0.05900000000000004_opt,d_0.05900000000000004_pes
AT,-0.218509816363,-0.096136346671
BE,0.016466367366,0.034739458993
BG,-0.054803903041,-0.007142280096
CY,0.002783150729,0.010987980666
CZ,-0.050444309660,0.118718370413
DE,-0.001957827060,0.004461143358
DK,-0.051554012457,0.076836320360
ES,-0.486084214912,-0.340306386188
FR,-0.015219751293,0.070801259149
GR,0.019577853227,0.063982483088
HU,-0.005923867667,0.007101231967
IE,-0.059775144556,0.116198677155
IT,-0.025685233872,0.020641661779
LT,-0.042826647082,-0.020302286454
LU,0.012748053451,0.030833769849
LV,-0.003107127882,0.000046410679
MT,-0.307907281153,-0.117767183608
PL,-0.084879911258,0.018080782208
PT,0.087268141366,0.156584832869
RO,-0.000500542173,0.020736235778
SE,-0.002497067128,-0.001044956199
SK,-0.028424621121,0.018410612722
UK,-0.010966399140,0.072818297462
