DMUs,d_0.044000000000000025_opt,d_0.044000000000000025_pes
AT,-0.202953866826,-0.111692296208
BE,0.018721740052,0.032349432122
BG,-0.040497939557,-0.009189004559
CY,0.003805341781,0.009924309697
CZ,-0.029107907096,0.097047493318
DE,0.001068436349,0.004053501824
DK,-0.035176804590,0.060839479544
ES,-0.467553134989,-0.358837466110
FR,-0.004386814272,0.059764074066
GR,0.025182484835,0.058297991622
HU,-0.004193387235,0.005450133075
IE,-0.037545156927,0.093684304101
IT,-0.019764136667,0.014784806181
LT,-0.038386647214,-0.022883330653
LU,0.015090871202,0.028587168096
LV,-0.002663201628,-0.000296691523
MT,-0.283736929770,-0.141937534990
PL,-0.068053478495,0.016808461891
PT,0.095910194099,0.147603943694
RO,0.002268714145,0.018155920661
SE,-0.002311164883,-0.001221443874
SK,-0.022490148859,0.012437839775
UK,-0.000399595669,0.062136154086
