DMUs,d_0.16900000000000012_opt,d_0.16900000000000012_pes
AT,-0.183910682293,0.064569765114
BE,-0.424213801207,0.102781583236
BG,-0.179328130812,0.009793702902
CY,-0.003975773733,0.033832766650
CZ,-0.202399903678,0.403370850320
DE,-0.069934543961,0.010609551586
DK,-0.174095035192,0.453679752268
ES,-0.609633611869,-0.087005902671
FR,-0.090493938334,0.326106569934
GR,-0.023760437851,0.244158017642
HU,-0.077784413258,0.052336583880
IE,-0.218141440812,0.339436038195
IT,-0.068615925105,0.205028250572
LT,-0.580415797671,-0.003112335353
LU,-0.004164279691,0.099870091821
LV,-0.006127316834,0.005408867356
MT,-0.422221831943,0.238796795006
PL,-0.198399520096,0.040428337990
PT,0.026148756695,0.453638076594
RO,-0.093292773962,0.098185229361
SE,-0.002064280557,0.707208983816
SK,-0.070682761160,0.195219308490
UK,-0.090053716074,0.362232203045
