DMUs,d_0.08600000000000006_opt,d_0.08600000000000006_pes
AT,-0.246510525530,-0.068135637504
BE,0.012456591338,0.039090450939
BG,-0.081052902383,-0.004622405767
CY,0.000958606712,0.012887043225
CZ,-0.088726799097,0.157848412524
DE,-0.017039186551,0.005191997949
DK,-0.081184173577,0.105710722908
ES,-0.525165956559,-0.306950442327
FR,-0.034644667515,0.090743740881
GR,0.009519124629,0.074243578233
HU,-0.009286479562,0.010078538022
IE,-0.099692702423,0.156837556621
IT,-0.036366672435,0.031160312790
LT,-0.050884444089,-0.015656406895
LU,0.008498166680,0.034889733332
LV,-0.003902573336,0.000660838398
MT,-0.351413913643,-0.074260551118
PL,-0.115288436770,0.020345778130
PT,0.071836710664,0.172730521181
RO,-0.005454368129,0.025393130875
SE,-0.002831691169,-0.000726128395
SK,-0.039092587385,0.029175632238
UK,-0.029901927141,0.092124476068
