DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,29.020562500000,29.904437500000,1111644514.335000038147,1145501707.664999961853,411308847.292999982834,423836020.306999981403,136833.097249999992,141000.602749999991
BE,39.400000000000,40.600000000000,1714570960.329999923706,1766791395.669999837875,316364019.613000035286,325999471.986999988556,36.602600000000,37.717400000000
BG,83.725000000000,86.275000000000,568109870.256000041962,585412708.944000005722,287977248.172500014305,296748128.827499985695,556523.719499999890,573473.680499999900
CY,66.487500000000,68.512500000000,626659759.477499961853,645745843.522499918938,183372792.821500003338,188957750.978499978781,8119.315599999999,8366.604399999998
CZ,56.504388193350,58.225334026650,14157084134.280000686646,14588264361.719999313354,4888515845.265000343323,5037404652.734999656677,81406.832049999997,83886.227949999986
DE,54.175000000000,55.825000000000,260231486.462500005960,268157318.537499964237,54660881.528900004923,56325679.951099999249,246447.118199999997,253953.121799999964
DK,64.580125856750,66.547033243250,9998055819.844999313354,10302565134.154998779297,3972107678.579999923706,4093085577.419999599457,50239.925000000003,51770.074999999997
ES,45.161282079900,46.536752600100,14177954797.914999008179,14609770680.084999084473,5118897912.904999732971,5274803433.094999313354,817467.003900000011,842364.476099999854
FR,75.106250000000,77.393750000000,6792977686.295000076294,6999870407.704998970032,2373349062.489999771118,2445633805.509999752045,344215.036650000024,354698.743350000004
GR,72.233333330050,74.433333329950,3982463019.039999961853,4103756308.959999561310,1164344523.129999876022,1199806792.869999885559,73613.452950000006,75855.487049999996
HU,49.250000000000,50.750000000000,918622856.444999933243,946601217.554999947548,393678482.209999978542,405668689.789999961853,70464.989099999992,72611.130899999989
IE,55.338285000000,57.023715000000,16848470881.299999237061,17361622278.699996948242,5298804127.359999656677,5460189024.639999389648,221937.244999999995,228696.754999999976
IT,83.725000000000,86.275000000000,3401494025.594999790192,3505092828.404999732971,1576890303.085000038147,1624917418.914999961853,175182.535650000005,180518.044349999982
LT,39.400000000000,40.600000000000,130585210.237499997020,134562424.762499988079,27841394.355300001800,28689355.604699999094,197176.315000000002,203181.684999999969
LU,83.725000000000,86.275000000000,1668631895.990000009537,1719453172.009999752045,436903464.547999978065,450210169.051999986172,825.430000000000,850.570000000000
LV,78.800000000000,81.200000000000,178172316.984999984503,183598885.014999985695,105055163.179999992251,108254812.819999992847,10256.342050000001,10568.717950000000
MT,83.360185185550,85.899074074450,16618328151.914999008179,17124470126.084999084473,6911627951.465000152588,7122134386.534998893738,43687.114000000001,45017.685999999994
PL,77.404993750000,79.762506250000,933920065.325499892235,962364331.274499893188,244277604.085999995470,251717531.113999962807,563882.093050000025,581056.166949999984
PT,82.493750000000,85.006250000000,7392794489.260000228882,7617955742.739998817444,1351204991.244999885559,1392358442.754999876022,2608.437600000000,2687.882400000000
RO,48.018750000000,49.481250000000,1642047237.504999876022,1692058828.494999885559,562889397.934500098228,580033237.465499997139,80050.634799999985,82488.725199999986
SE,78.770450000000,81.169550000000,98013890.650449991226,100999085.289549991488,40116931.590049996972,41338767.069949992001,31319.060000000001,32272.939999999999
SK,59.833209375000,61.655540625000,3219573853.545000076294,3317631940.454999446869,1475510735.369999885559,1520450148.629999876022,141669.713199999998,145984.526799999992
UK,58.183488281250,59.955574218750,6907063464.420000076294,7117430879.579998970032,2320693133.429999828339,2391374142.569999694824,252578.467399999994,260271.212599999970
