DMUs,d_0.06300000000000004_opt,d_0.06300000000000004_pes
AT,-0.222658069573,-0.091988093461
BE,0.015868274640,0.035380083490
BG,-0.058652545972,-0.006766843531
CY,0.002511597081,0.011272636161
CZ,-0.056125773606,0.124505480716
DE,-0.003317371730,0.004569652088
DK,-0.055918709798,0.081107507934
ES,-0.491884316788,-0.335364764875
FR,-0.018103545483,0.073749566870
GR,0.018085266657,0.065500294150
HU,-0.006423989194,0.007541882588
IE,-0.065696618464,0.122210008574
IT,-0.027265766556,0.022201903237
LT,-0.044014996038,-0.019614008000
LU,0.012124814596,0.031433674211
LV,-0.003225266157,0.000137692471
MT,-0.314352708189,-0.111321756572
PL,-0.089375033951,0.018415861520
PT,0.084971922781,0.158988075524
RO,-0.001236946382,0.021425147176
SE,-0.002546641060,-0.000997814729
SK,-0.030006203396,0.020004292563
UK,-0.013778531245,0.075672112991
