DMUs,d_0.16100000000000012_opt,d_0.16100000000000012_pes
AT,-0.182652097641,0.064030985988
BE,-0.417820435718,0.101981303216
BG,-0.169726011440,0.008718977050
CY,-0.003497248587,0.033504334819
CZ,-0.191853978764,0.397689836511
DE,-0.064870008726,0.010440046804
DK,-0.166183587658,0.449406929369
ES,-0.602530255158,-0.093979905894
FR,-0.085359524464,0.322367819485
GR,-0.020891752730,0.242310921150
HU,-0.067034935802,0.051881521991
IE,-0.206836037952,0.332801280332
IT,-0.065537319454,0.203348875786
LT,-0.576864811258,-0.003474709019
LU,-0.002964265112,0.099089736465
LV,-0.005964131008,0.005274953228
MT,-0.416627753837,0.232554453681
PL,-0.190374281804,0.039502363677
PT,0.030204079207,0.450431297035
RO,-0.082692594804,0.097416404287
SE,-0.002050153744,0.705194712010
SK,-0.067151016793,0.193655215509
UK,-0.084372131255,0.358919591705
