DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,23.452150000000,35.472850000000,898344196.355999827385,1358802025.644000291824,332387657.304799914360,502757210.295200109482,110577.812599999976,167255.887400000036
BE,31.840000000000,48.160000000000,1385582217.687999725342,2095780138.312000274658,255660669.656799942255,386702821.943200051785,29.579360000000,44.740640000000
BG,67.660000000000,102.340000000000,459101986.521599888802,694420592.678400158882,232720700.045999944210,352004676.954000055790,449738.965199999860,680258.434800000046
CY,53.730000000000,81.270000000000,506417429.993999898434,765988173.006000161171,148187556.432399958372,224142987.367600053549,6561.396159999998,9924.523840000000
CZ,45.662429443560,69.067292776440,11440648701.407997131348,17304699794.592002868652,3950516358.203999042511,5975404139.796000480652,65786.637879999980,99506.422120000017
DE,43.780000000000,66.220000000000,210298744.389999955893,318090060.610000073910,44172651.469039991498,66813910.010960012674,199159.295519999956,301240.944480000064
DK,52.188609321800,78.938549778200,8079647139.691998481750,12220973814.308002471924,3209946915.887999057770,4855246340.112000465393,40599.979999999989,61410.020000000011
ES,36.495817802640,55.202216877360,11457514740.243997573853,17330210737.756004333496,4136693135.707999229431,6257008210.292000770569,660612.929039999843,999218.550960000139
FR,60.695000000000,91.805000000000,5489553541.411998748779,8303294552.588001251221,1917955181.463999509811,2901027686.536000251770,278167.684439999925,420746.095560000103
GR,58.373333330680,88.293333329320,3218315292.543999195099,4867904035.456000328064,940932223.767999768257,1423219092.232000112534,59488.638119999989,89980.301880000014
HU,39.800000000000,60.200000000000,742359181.451999783516,1122864892.548000097275,318140174.455999910831,481206997.544000089169,56944.295759999986,86131.824240000016
IE,44.720076000000,67.641924000000,13615617077.679996490479,20594476082.320003509521,4282079274.495998859406,6476913877.504000663757,179352.331999999966,271281.668000000063
IT,67.660000000000,102.340000000000,2748821567.891999244690,4157765286.108000755310,1274319473.355999708176,1927488248.644000291824,141568.830839999981,214131.749160000036
LT,31.840000000000,48.160000000000,105528758.729999974370,159618876.270000010729,22499238.484079994261,34031511.475920006633,159342.483999999968,241015.516000000032
LU,67.660000000000,102.340000000000,1348457857.063999652863,2039627210.936000347137,353071226.172799944878,534042407.427200078964,667.048000000000,1008.952000000000
LV,63.680000000000,96.320000000000,143984938.395999968052,217786263.604000031948,84897370.447999984026,128412605.552000015974,8288.373879999999,12536.686120000002
MT,67.365185185480,101.894074074520,13429633714.643997192383,20313164563.356002807617,5585437410.523998260498,8448324927.476001739502,35304.510399999992,53400.289600000011
PL,62.552665000000,94.614835000000,754721189.846799731255,1141563206.753200054169,197406063.809599936008,298589071.390400052071,455685.427479999897,689252.832520000055
PT,66.665000000000,100.835000000000,5974278592.335998535156,9036471639.664001464844,1091938246.731999635696,1651625187.268000364304,2107.935359999999,3188.384640000000
RO,38.805000000000,58.695000000000,1326974214.267999649048,2007131851.732000350952,454883208.889199912548,688039426.510800123215,64690.665279999979,97848.694720000000
SE,63.656120000000,96.283880000000,79207164.424119979143,119805811.515880018473,32419368.066679991782,49036330.593320004642,25309.615999999995,38282.384000000005
SK,48.352522500000,73.136227500000,2601807906.011999607086,3935397887.988000392914,1192392431.831999778748,1803568452.168000221252,114486.387519999975,173167.852480000030
UK,47.019346875000,71.119715625000,5581748748.911998748779,8442745595.088001251221,1875402775.847999572754,2836664500.152000427246,204114.172639999946,308735.507360000047
