DMUs,d_0.20500000000000015_opt,d_0.20500000000000015_pes
AT,-0.189574313228,0.066994271180
BE,-0.451243644835,0.106382843324
BG,-0.219891990302,0.014419208085
CY,-0.006107983122,0.035310709889
CZ,-0.249923162503,0.429422836761
DE,-0.092475987177,0.011372323103
DK,-0.210268663199,0.473103077130
ES,-0.638017198500,-0.055592578119
FR,-0.113941719317,0.342965676493
GR,-0.035840710698,0.252454684753
HU,-0.126157061809,0.054384362379
IE,-0.269016239106,0.369761430097
IT,-0.082879417438,0.212546791918
LT,-0.595760321237,-0.001574635336
LU,-0.009531857475,0.103381690925
LV,-0.006859040894,0.006011480933
MT,-0.447395183420,0.267430535089
PL,-0.235220545829,0.044466950504
PT,0.008719177656,0.468010808421
RO,-0.140993580173,0.101644942196
SE,-0.002127851216,0.716369233255
SK,-0.087576643475,0.202226550571
UK,-0.116287510233,0.377195585537
