DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,24.424412500000,34.500587500000,935587109.018999814987,1321559112.980999946594,346167547.620199918747,488977319.979800045490,115162.068649999987,162671.631350000011
BE,33.160000000000,46.840000000000,1443024696.561999797821,2038337659.437999963760,266259667.268199950457,376103824.331800043583,30.805640000000,43.514360000000
BG,70.465000000000,99.535000000000,478135109.078399956226,675387470.121600031853,242368668.766499966383,342356708.233500003815,468383.922299999860,661613.477699999930
CY,55.957500000000,79.042500000000,527412122.443499922752,744993480.556500077248,154331010.405099987984,217999533.394900023937,6833.413839999998,9652.506159999999
CZ,47.555469860190,67.174252359810,11914946951.591997146606,16830401544.408000946045,4114294046.420999050140,5811626451.579000473022,68513.973369999992,96779.086630000005
DE,45.595000000000,64.405000000000,219017159.672499954700,309371645.327499985695,46003929.733459994197,64982631.746540002525,207415.899479999964,292984.340520000027
DK,54.352207446950,76.774951653050,8414607385.432998657227,11886013568.567001342773,3343022604.611999511719,4722170651.388000488281,42283.144999999990,59726.855000000003
ES,38.008835374860,53.689199305140,11932512210.630998611450,16855213267.369001388550,4308189207.916998863220,6085512138.083000183105,688000.148459999822,971831.331540000043
FR,63.211250000000,89.288750000000,5717135534.962999343872,8075712559.037000656128,1997468398.785999536514,2821514469.214000225067,289699.761809999938,409214.018190000032
GR,60.793333330570,85.873333329430,3351737911.455999374390,4734481416.544000625610,979940720.481999874115,1384210595.518000125885,61954.875629999988,87514.064370000007
HU,41.450000000000,58.550000000000,773135378.672999858856,1092088695.327000141144,331329402.793999910355,468017769.206000030041,59305.051739999988,83771.068260000000
IE,46.574049000000,65.787951000000,14180083614.819997787476,20030009545.180000305176,4459602661.503998756409,6299390490.496000289917,186787.792999999976,263846.206999999995
IT,70.465000000000,99.535000000000,2862780250.982999324799,4043806603.017000198364,1327149300.768999814987,1874658421.230999946594,147437.890409999993,208262.689590000024
LT,33.160000000000,46.840000000000,109903694.707499980927,155243940.292500019073,23431995.858419995755,33098754.101580001414,165948.390999999974,234409.608999999997
LU,70.465000000000,99.535000000000,1404361260.685999631882,1983723807.314000129700,367708601.127199947834,519405032.472800016403,694.702000000000,981.298000000000
LV,66.320000000000,93.680000000000,149954163.228999972343,211817038.770999997854,88416985.051999986172,124892990.947999998927,8631.987369999999,12193.072630000001
MT,70.157962963270,99.101296296730,13986389886.230997085571,19756408391.769001007080,5816994489.100998878479,8216767848.899000167847,36768.139599999995,51936.660400000001
PL,65.145928750000,92.021571250000,786009882.390699863434,1110274514.209300041199,205589983.540399968624,290405151.659600019455,474576.908769999922,670361.351230000029
PT,69.428750000000,98.071250000000,6221955971.163998603821,8788794260.836000442505,1137207043.392999887466,1606356390.607000112534,2195.324639999999,3100.995360000000
RO,40.413750000000,57.086250000000,1381986964.356999635696,1952119101.643000125885,473741432.373299956322,669181203.026700019836,67372.564719999980,95166.795279999991
SE,66.295130000000,93.644870000000,82490878.527129977942,116522097.412870004773,33763387.094569995999,47692311.565430000424,26358.883999999995,37233.116000000002
SK,50.357086875000,71.131663125000,2709671801.612999439240,3827533992.387000083923,1241825786.417999744415,1754135097.582000017166,119232.682479999974,168421.557520000002
UK,48.968641406250,69.170421093750,5813152905.587999343872,8211341438.412000656128,1953151885.901999711990,2758915390.098000049591,212576.192359999957,300273.487640000007
