DMUs,d_0.19000000000000014_opt,d_0.19000000000000014_pes
AT,-0.187214467005,0.065984060319
BE,-0.440157235940,0.104882318287
BG,-0.204543393947,0.012532976488
CY,-0.005223975173,0.034694900206
CZ,-0.230108874076,0.418468231406
DE,-0.083055819237,0.011054501638
DK,-0.195084935683,0.464970366167
ES,-0.627943522402,-0.068687517871
FR,-0.104104426109,0.335934092156
GR,-0.030963230373,0.249000709302
HU,-0.106001791580,0.053531121338
IE,-0.247818306614,0.357030008137
IT,-0.076901763219,0.209421582153
LT,-0.589492657227,-0.002196168119
LU,-0.007302052570,0.101918524632
LV,-0.006554680284,0.005760391943
MT,-0.436906286971,0.255388799774
PL,-0.219738908762,0.042809141871
PT,0.015826791010,0.462034092145
RO,-0.121118244252,0.100203395182
SE,-0.002101363442,0.712533019728
SK,-0.080342988035,0.199312929609
UK,-0.105227294553,0.370949448882
