DMUs,d_0.1480000000000001_opt,d_0.1480000000000001_pes
AT,-0.180606897581,0.063155469909
BE,-0.407402484090,0.100680848185
BG,-0.154142451327,0.006934730527
CY,-0.002716335479,0.032970633094
CZ,-0.174728871237,0.388537806381
DE,-0.056624565252,0.010164601534
DK,-0.153430249412,0.442496053286
ES,-0.590851185527,-0.105307482865
FR,-0.077076569941,0.316298252577
GR,-0.016071604362,0.239306640379
HU,-0.049567034936,0.051142046422
IE,-0.188464836556,0.322096403616
IT,-0.060539201053,0.200612933372
LT,-0.571223903933,-0.005597541512
LU,-0.001009010096,0.097821659011
LV,-0.005698512157,0.005057342770
MT,-0.407537376915,0.222499377576
PL,-0.177457155903,0.037974558997
PT,0.036949793108,0.445211000610
RO,-0.065467303673,0.096167063541
SE,-0.002027197673,0.701937495785
SK,-0.062048451428,0.191107950855
UK,-0.075259840460,0.353546140003
