DMUs,d_0.09500000000000007_opt,d_0.09500000000000007_pes
AT,-0.255844095252,-0.058802067781
BE,0.011134292190,0.040554729326
BG,-0.090860553474,-0.003789910156
CY,0.000354839151,0.013498794907
CZ,-0.101452453880,0.170926727452
DE,-0.022811873720,0.005434799803
DK,-0.091501234084,0.115325595528
ES,-0.538136269625,-0.295831794373
FR,-0.041098435783,0.097084878946
GR,0.006078431669,0.077672209303
HU,-0.010400447566,0.011072490950
IE,-0.112971573757,0.170416857836
IT,-0.039933847210,0.034659752735
LT,-0.053589760655,-0.014107780375
LU,0.007075570395,0.036245163763
LV,-0.004166680653,0.000864751495
MT,-0.365916124472,-0.059758340288
PL,-0.125459470424,0.021102449131
PT,0.066728397907,0.178098016098
RO,-0.007096810338,0.026948940564
SE,-0.002943232516,-0.000619533343
SK,-0.042644550046,0.032767978000
UK,-0.036189606029,0.098582293873
