DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,24.453875000000,34.471125000000,936715682.129999876022,1320430539.870000123978,346585120.053999960423,488559747.546000063419,115300.985499999981,162532.714500000031
BE,33.200000000000,46.800000000000,1444765377.739999771118,2036596978.260000228882,266580849.013999968767,375782642.586000084877,30.842800000000,43.477200000000
BG,70.550000000000,99.450000000000,478711870.367999911308,674810708.832000136375,242661031.454999953508,342064345.545000016689,468948.920999999857,661048.479000000050
CY,56.025000000000,78.975000000000,528048325.244999885559,744357277.755000114441,154517175.676999986172,217813368.123000025749,6841.656799999998,9644.263199999999
CZ,47.612834721300,67.116887498700,11929319625.839998245239,16816028870.160001754761,4119257006.669999122620,5806663491.330000877380,68596.619899999991,96696.440100000007
DE,45.650000000000,64.350000000000,219281354.074999958277,309107450.925000011921,46059423.014199994504,64927138.465800009668,207666.099599999958,292734.140400000033
DK,54.417771026500,76.709388073500,8424757695.909998893738,11875863258.090002059937,3347055201.239999294281,4718138054.760000228882,42334.149999999994,59675.850000000006
ES,38.054684392200,53.643350287800,11946906073.369997024536,16840819404.630002975464,4313386058.589999198914,6080315287.410000801086,688830.064199999906,971001.415800000075
FR,63.287500000000,89.212500000000,5724031959.009999275208,8068816134.990000724792,1999877890.219999551773,2819104977.780000209808,290049.218699999969,408864.561300000059
GR,60.866666663900,85.799999996100,3355781021.119999408722,4730438306.880001068115,981122796.139999866486,1383028519.860000133514,62029.610099999991,87439.329900000012
HU,41.500000000000,58.500000000000,774067990.709999799728,1091156083.290000200272,331729076.379999935627,467618095.620000064373,59376.589799999987,83699.530200000008
IE,46.630230000000,65.731770000000,14197188661.399997711182,20012904498.600002288818,4464982158.079998970032,6294010993.920001029968,187013.109999999957,263620.890000000014
IT,70.550000000000,99.450000000000,2866233544.409999370575,4040353309.590000629425,1328750204.629999876022,1873057517.370000123978,147615.740699999966,208084.839300000051
LT,33.200000000000,46.800000000000,110036268.524999976158,155111366.475000023842,23460261.233399994671,33070488.726600006223,166148.569999999978,234209.430000000022
LU,70.550000000000,99.450000000000,1406055303.219999790192,1982029764.780000209808,368152157.943999946117,518961475.656000077724,695.540000000000,980.460000000000
LV,66.400000000000,93.600000000000,150135048.829999983311,211636153.170000016689,88523640.039999976754,124786335.960000023246,8642.399899999999,12182.660100000003
MT,70.242592592900,99.016666667100,14003261285.369997024536,19739536992.630001068115,5824011370.269998550415,8209750967.730001449585,36812.491999999991,51892.308000000012
PL,65.224512500000,91.942987500000,786958024.588999867439,1109326372.011000156403,205837981.107999950647,290157154.092000007629,475149.377899999905,669788.882100000046
PT,69.512500000000,97.987500000000,6229461346.279998779297,8781288885.720001220703,1138578825.109999895096,1604984608.890000104904,2197.972800000000,3098.347200000000
RO,40.462500000000,57.037500000000,1383654017.389999866486,1950452048.610000133514,474312893.690999925137,668609741.709000110626,67453.834399999978,95085.525600000008
SE,66.375100000000,93.564900000000,82590385.015099987388,116422590.924900010228,33804114.943899989128,47651583.716100007296,26390.679999999997,37201.320000000007
SK,50.417831250000,71.070918750000,2712940404.509999275208,3824265389.490000724792,1243323766.859999656677,1752637117.140000343323,119376.509599999976,168277.730400000029
UK,49.027710937500,69.111351562500,5820165152.759999275208,8204329191.240000724792,1955507919.539999723434,2756559356.460000514984,212832.617199999950,300017.062800000014
