DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.912961704987,0.999176246641,0.938608473824,0.950420947610,0.045652611786,0.056291219512,0.137225484064,0.167051841784
BE,0.740220961481,0.857270827113,0.902717476136,0.920936721822,0.034351048508,0.042533884168,0.000000085795,0.000008064290
BG,0.002538071066,0.251269035533,0.970963997096,0.977000803704,0.030972087257,0.038420691869,0.558231979408,0.679540901527
CY,0.289414750672,0.486936398925,0.967478640046,0.974137605108,0.018520709964,0.023263693791,0.008108140854,0.009877958365
CZ,0.455559607364,0.623423339486,0.162039712652,0.312474661109,0.578587785154,0.705030488201,0.081625438638,0.099370190035
DE,0.494326664676,0.655270229919,0.989291377549,0.992056629905,0.003199750985,0.004613568558,0.247183182316,0.300902787107
DK,0.321158400330,0.513013604746,0.409618296426,0.515858889310,0.469505014264,0.572244587495,0.050360812716,0.061311920342
ES,0.644338294426,0.778503827401,0.160797324056,0.311454046799,0.606010843148,0.738412436846,0.819993409911,0.998181755953
FR,0.145976410869,0.369102717229,0.600410146156,0.672593177522,0.279200053911,0.340587329771,0.345257636501,0.420288320028
GR,0.193789190858,0.408380611173,0.767714426962,0.810032577601,0.135288672535,0.165404739137,0.073807624639,0.089853604924
HU,0.576291430278,0.722603762317,0.950098664582,0.959860066065,0.043554017355,0.053736611214,0.070649289282,0.086008979400
IE,0.474966587041,0.639366049567,0.001826877143,0.180860838132,0.627425611247,0.764480524842,0.222596462313,0.270973498234
IT,0.002538071066,0.251269035533,0.802298341699,0.838443043077,0.184395215266,0.225181883172,0.175695161019,0.213880783355
LT,0.740220961481,0.857270827113,0.997008959405,0.998396574198,0.000007348209,0.000727472940,0.197757898361,0.240737641006
LU,0.002538071066,0.251269035533,0.905452136164,0.923183227602,0.048699214678,0.059999833675,0.000791386438,0.000971310527
LV,0.084502836668,0.318602567931,0.994176194729,0.996069476077,0.009198331180,0.011915609639,0.010251867610,0.012487506012
MT,0.008609535179,0.256256704595,0.015526810565,0.192115246098,0.819404794854,0.998175805996,0.043787456420,0.053310207247
PL,0.107719356524,0.337674790982,0.949188052529,0.959112004069,0.025770389545,0.032088691772,0.565613423966,0.688526296344
PT,0.023029262466,0.268102418632,0.564704259258,0.643261019068,0.157531225988,0.192480486023,0.002579984374,0.003148561674
RO,0.596782621678,0.739437145417,0.907034667371,0.924483266899,0.063695692455,0.078254969595,0.080264989248,0.097714121930
SE,0.084994625261,0.319006569125,0.998947864497,0.999989372370,0.001468541665,0.002506176282,0.031380624357,0.038207433848
SK,0.400159394595,0.577912417886,0.813127683351,0.847339278204,0.172327705875,0.210492165531,0.142077264453,0.172957889308
UK,0.427615029673,0.600467047066,0.593618849430,0.667014170557,0.272932263145,0.332957580035,0.253333755385,0.308389848337
