DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,27.635825000000,31.289175000000,1058601578.117999911308,1198544643.881999969482,391682942.904399991035,443461924.695600032806,130304.005300000004,147529.694700000022
BE,37.520000000000,42.480000000000,1632758944.963999986649,1848603411.036000013351,301268477.560400009155,341095014.039600014687,34.856080000000,39.463920000000
BG,79.730000000000,90.270000000000,541002089.644799947739,612520489.555200099945,274236201.812999963760,310489175.187000036240,529968.780599999940,600028.619399999967
CY,63.315000000000,71.685000000000,596758227.806999921799,675647375.193000078201,174623025.042199999094,197707518.757800012827,7731.896479999999,8754.023519999999
CZ,53.808239721180,60.921482498820,13481568444.623998641968,15263780051.376001358032,4655256713.561999320984,5270663784.438000679016,77522.445139999996,87770.614860000001
DE,51.590000000000,58.410000000000,247814349.544999986887,280574455.455000042915,52052697.334119997919,58933864.145880006254,234687.712559999985,265712.527440000034
DK,61.498637617900,69.628521482100,9520991227.425998687744,10779629726.574001312256,3782575637.063999652863,4282617618.936000347137,47842.689999999995,54167.310000000005
ES,43.006378264920,48.691656415080,13501443249.181999206543,15286282228.818000793457,4874645931.274000167847,5519055414.725999832153,778460.964119999902,881370.515880000079
FR,71.522500000000,80.977500000000,6468845756.085999488831,7324002337.914000511169,2260102965.092000007629,2558879902.907999992371,327790.562819999992,371123.217180000036
GR,68.786666663540,77.879999996460,3792436864.831999778748,4293782463.168000221252,1108786967.203999996185,1255364348.796000003815,70100.932860000001,79368.007140000002
HU,46.900000000000,53.100000000000,874790090.705999970436,990433983.294000029564,374893823.667999982834,424453348.332000017166,67102.700279999990,75973.419720000005
IE,52.697778000000,59.664222000000,16044533692.039999008179,18165559467.959999084473,5045967788.288000106812,5713025363.711999893188,211347.345999999990,239286.654000000010
IT,79.730000000000,90.270000000000,3239189234.526000022888,3667397619.473999977112,1501647821.618000030518,1700159900.381999969482,166823.572019999992,188877.007980000024
LT,37.520000000000,42.480000000000,124354240.814999997616,140793394.185000002384,26512921.731240000576,30017828.228760000318,187767.902000000002,212590.097999999998
LU,79.730000000000,90.270000000000,1589011896.891999959946,1799073171.108000040054,416056294.158399999142,471057339.441600024700,786.044000000000,889.956000000000
LV,75.040000000000,84.960000000000,169670693.737999975681,192100508.262000024319,100042378.743999987841,113267597.256000012159,9766.953140000000,11058.106860000002
MT,79.382592592940,89.876666667060,15825372392.381999969482,17917425885.618000030518,6581834536.521999359131,7451927801.478000640869,41602.551200000002,47102.248800000001
PL,73.711557500000,83.455942500000,889357382.005399942398,1006927014.594599962234,232621718.408799976110,263373416.791200011969,536976.043940000003,607962.216060000006
PT,78.557500000000,88.942500000000,7040041858.807999610901,7970708373.192000389099,1286731250.546000003815,1456832183.453999996185,2483.974080000000,2812.345920000000
RO,45.727500000000,51.772500000000,1563695744.953999996185,1770410321.046000003815,536030716.002600014210,606891919.397400140762,76230.959839999996,86308.400159999990
SE,75.011860000000,84.928140000000,93337085.715859994292,105675890.224140003324,38202722.671539999545,43252975.988459996879,29824.647999999997,33767.351999999999
SK,56.978223750000,64.510526250000,3065949517.385999679565,3471256276.614000320435,1405105654.595999956131,1590855229.404000043869,134909.838559999975,152744.401440000016
UK,55.407220312500,62.731842187500,6577487847.335999488831,7447006496.664000511169,2209959552.443999767303,2502107723.556000232697,240526.499919999973,272323.180080000020
