DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,-118.144625000000,177.069625000000,-4525578175.109999656677,6782724397.109999656677,-1674465459.537999868393,2509610327.138000011444,-557056.568499999936,834890.268500000006
BE,-160.400000000000,240.400000000000,-6980131523.779999732971,10461493879.779998779297,-1287938800.657999992371,1930302292.257999897003,-149.011600000000,223.331600000000
BG,-340.850000000000,510.850000000000,-2312812771.296000003815,3466335350.495999813080,-1172374380.884999990463,1757099757.884999990463,-2265644.786999999546,3395642.186999999452
CY,-270.675000000000,405.675000000000,-2551173234.014999866486,3823578837.014999866486,-746522740.319000005722,1118853284.118999958038,-33054.269599999992,49540.189599999991
CZ,-230.033093051100,344.762815271100,-57634423734.479995727539,86379772230.479995727539,-19901470598.489997863770,29827391096.489997863770,-331412.585299999977,496705.645299999975
DE,-220.550000000000,330.550000000000,-1059419554.024999976158,1587808359.024999856949,-222528055.767399996519,333514617.247399985790,-1003302.481199999922,1503702.721200000029
DK,-262.909953995500,394.037113095500,-40702745012.769996643066,61003365966.769996643066,-16170712478.279998779297,24235905734.279998779297,-204530.049999999988,306540.049999999988
ES,-183.854559533400,275.552594213400,-57719389583.389999389648,86507115061.389999389648,-20839371198.729999542236,31233072544.729999542236,-3327962.117399999872,4987793.597399999388
FR,-305.762500000000,458.262500000000,-27654660428.469997406006,41447508522.470001220703,-9662060650.340000152588,14481043518.340000152588,-1401322.128899999894,2100235.908900000155
GR,-294.066666653300,440.733333313300,-16212869752.639999389648,24299089080.639999389648,-4740123388.579999923706,7104274704.579999923706,-299685.224699999962,449154.164699999965
HU,-200.500000000000,300.500000000000,-3739774268.369999885559,5604998342.369999885559,-1602691079.859999895096,2402038251.860000133514,-286867.620599999966,429943.740599999961
IE,-225.285810000000,337.647810000000,-68591236785.799995422363,102801329945.800003051758,-21571781269.759998321533,32330774421.759998321533,-903521.169999999925,1354155.169999999925
IT,-340.850000000000,510.850000000000,-13847706642.269998550415,20754293496.270000457764,-6419624482.609999656677,9621432204.610000610352,-713179.662899999996,1068880.242899999954
LT,-160.400000000000,240.400000000000,-531621008.174999952316,796768643.174999952316,-113344153.669799998403,169874903.629799991846,-802717.789999999921,1203075.790000000037
LU,-340.850000000000,510.850000000000,-6793110561.339999198914,10181195629.340000152588,-1778662835.368000030518,2665776468.967999935150,-3360.380000000000,5036.380000000000
LV,-320.800000000000,480.800000000000,-725351260.009999990463,1087122462.009999990463,-427686501.879999995232,640996477.879999995232,-41754.245300000002,62579.305300000000
MT,-339.364814816300,508.624074076300,-67654310547.389999389648,101397108825.389999389648,-28137693487.689998626709,42171455825.689994812012,-177853.124000000011,266557.923999999999
PL,-315.120837500000,472.288337500000,-3802050215.182999610901,5698334611.782999038696,-994470246.075999975204,1490465381.276000022888,-2295601.211300000083,3440539.471299999859
PT,-335.837500000000,503.337500000000,-30096554215.159999847412,45107304447.159996032715,-5500844685.170000076294,8244408119.170000076294,-10619.121599999999,15915.441599999998
RO,-195.487500000000,292.987500000000,-6684882662.329999923706,10018988728.329999923706,-2291559883.977000236511,3434482519.377000331879,-325891.416799999948,488430.776799999934
SE,-320.679700000000,480.619700000000,-399021016.759700000286,598033992.699699997902,-163318675.813299983740,244774374.473299980164,-127501.959999999992,191093.959999999992
SK,-243.584943750000,365.073693750000,-13107097616.969999313354,19644303410.969997406006,-6006901572.420000076294,9002862456.420000076294,-576746.751199999941,864400.991199999931
UK,-236.868820312500,355.007882812500,-28119111159.719997406006,42143605503.720001220703,-9447694888.379999160767,14159762164.379999160767,-1028263.608399999910,1541113.288399999961
