DMUs,d_0.1520000000000001_opt,d_0.1520000000000001_pes
AT,-0.181236189907,0.063424859472
BE,-0.410611783821,0.101080988194
BG,-0.158934779693,0.007488777257
CY,-0.002957040370,0.033134849010
CZ,-0.179996528151,0.391343480884
DE,-0.059163671535,0.010249353925
DK,-0.157340633948,0.444618243718
ES,-0.594462769479,-0.101822755635
FR,-0.079617144368,0.318165036411
GR,-0.017576281345,0.240231401785
HU,-0.054941773664,0.051369577366
IE,-0.194117503790,0.325380268108
IT,-0.062076483898,0.201455691601
LT,-0.572942304943,-0.004587223392
LU,-0.001611303151,0.098211836689
LV,-0.005780298983,0.005124299834
MT,-0.410334415968,0.225581729689
PL,-0.181415242031,0.038447738934
PT,0.034853037968,0.446818445385
RO,-0.070767393252,0.096551476079
SE,-0.002034261080,0.702937631320
SK,-0.063284856849,0.191892474689
UK,-0.078047543824,0.355198259803
