DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,27.959912500000,30.965087500000,1071015882.338999986649,1186130339.661000013351,396276239.676199972630,438868627.923799991608,131832.090649999998,146001.609349999984
BE,37.960000000000,42.040000000000,1651906437.921999931335,1829455918.077999830246,304801476.764199972153,337562014.835799992085,35.264840000000,39.055160000000
BG,80.665000000000,89.335000000000,547346463.830399990082,606176115.369599938393,277452191.386500000954,307273185.613499999046,536183.766299999901,593813.633699999889
CY,64.057500000000,70.942500000000,603756458.623499989510,668649144.376500010490,176670843.033100008965,195659700.766900002956,7822.569039999998,8663.350959999998
CZ,54.439253193390,60.290469026610,13639667861.351999282837,15105680634.647998809814,4709849276.300999641418,5216071221.698999404907,78431.556969999991,86861.503029999993
DE,52.195000000000,57.805000000000,250720487.972499996424,277668317.027499973774,52663123.422260001302,58323438.057739995420,237439.913879999978,262960.326119999983
DK,62.219836992950,68.907322107050,9632644642.673000335693,10667976311.326999664307,3826934199.971999645233,4238259056.027999877930,48403.744999999995,53606.254999999997
ES,43.510717455660,48.187317224340,13659775739.310998916626,15127949738.688999176025,4931811288.677000045776,5461890057.322999954224,787590.037259999895,872241.442739999969
FR,72.361250000000,80.138750000000,6544706420.602999687195,7248141673.396999359131,2286607370.865999698639,2532375497.133999824524,331634.588609999977,367279.191389999993
GR,69.593333330170,77.073333329830,3836911071.135999679565,4249308256.863999843597,1121789799.441999912262,1242361516.557999849319,70923.012029999998,78545.927969999990
HU,47.450000000000,52.550000000000,885048823.112999916077,980175250.886999964714,379290233.113999962807,420056938.885999977589,67889.618940000000,75186.501059999995
IE,53.315769000000,59.046231000000,16232689204.420000076294,17977403955.579998016357,5105142250.623999595642,5653850901.375999450684,213825.832999999984,236808.166999999987
IT,80.665000000000,89.335000000000,3277175462.223000049591,3629411391.776999950409,1519257764.088999986649,1682549957.911000013351,168779.925209999987,186920.654790000001
LT,37.960000000000,42.040000000000,125812552.807499989867,139335082.192499995232,26823840.856019999832,29706909.103979997337,189969.870999999985,210388.128999999986
LU,80.665000000000,89.335000000000,1607646364.766000032425,1780438703.233999967575,420935419.143199980259,466178214.456799983978,795.262000000000,880.738000000000
LV,75.920000000000,84.080000000000,171660435.348999977112,190110766.650999993086,101215583.611999988556,112094392.387999996543,9881.490970000001,10943.569030000001
MT,80.313518518870,88.945740741130,16010957782.910999298096,17731840495.089000701904,6659020229.380999565125,7374742108.618999481201,42090.427600000003,46614.372400000000
PL,74.575978750000,82.591521250000,899786946.186699867249,996497450.413299918175,235349691.652399986982,260645443.547599971294,543273.204369999934,601665.055629999959
PT,79.478750000000,88.021250000000,7122600985.083999633789,7888149246.915999412537,1301820849.432999849319,1441742584.566999912262,2513.103840000000,2783.216159999999
RO,46.263750000000,51.236250000000,1582033328.316999912262,1752072737.682999849319,542316790.497300028801,600605844.902700066566,77124.926319999984,85414.433679999987
SE,75.891530000000,84.048470000000,94431657.083529993892,104581318.856469988823,38650729.014169998467,42804969.645829997957,30174.403999999999,33417.595999999998
SK,57.646411875000,63.842338125000,3101904149.252999782562,3435301644.746999740601,1421583439.457999944687,1574377444.541999816895,136491.936879999994,151162.303119999997
UK,56.056985156250,62.082077343750,6654622566.227999687195,7369871777.771999359131,2235875922.461999893188,2476191353.537999629974,243347.173159999977,269502.506839999987
