DMUs,d_0.01_opt,d_0.01_pes
AT,-0.167693714542,-0.146952448492
BE,0.023906936559,0.027004220785
BG,-0.019038413414,-0.015259720772
CY,0.006144827386,0.007535532077
CZ,0.019435191439,0.048106922338
DE,0.002576189083,0.003125157163
DK,0.002000910662,0.023906459087
ES,-0.425549353831,-0.400841247268
FR,0.020277448351,0.034857094777
GR,0.037929636609,0.045455939359
HU,-0.000476213578,0.001715506264
IE,0.012988969900,0.042812429398
IT,-0.006377520475,0.001474531305
LT,-0.032175089770,-0.028733697505
LU,0.020393269251,0.023512687069
LV,-0.001651696152,-0.001079070484
MT,-0.228950799969,-0.196723664792
PL,-0.030088967807,-0.007869287585
PT,0.115681458442,0.127430023247
RO,0.008590821134,0.012325401915
SE,-0.001889786462,-0.001641916802
SK,-0.009018003833,-0.001079819835
UK,0.023676606552,0.037920156908
