DMUs,d_0.02300000000000001_opt,d_0.02300000000000001_pes
AT,-0.181175537474,-0.133470625560
BE,0.021912418182,0.029036128112
BG,-0.021581604953,-0.012887439525
CY,0.005246636201,0.008445240780
CZ,0.000845016240,0.066789970980
DE,0.002218191567,0.003480834094
DK,-0.012223278251,0.038159475998
ES,-0.441609623098,-0.384780978002
FR,0.010829007591,0.044362248607
GR,0.033048640766,0.050359109571
HU,-0.001898789563,0.003142160333
IE,-0.006357210392,0.062237508329
IT,-0.011490267895,0.006569440819
LT,-0.034411994743,-0.026496792532
LU,0.018369436500,0.025450004995
LV,-0.002039308529,-0.000779155175
MT,-0.249898437834,-0.175776026927
PL,-0.044576242867,0.006529365702
PT,0.108091929721,0.135113636644
RO,0.006166163907,0.014551729727
SE,-0.002050901741,-0.001480801523
SK,-0.014172504680,0.004085315955
UK,0.014450527743,0.047210743523
