DMUs,d_0.1320000000000001_opt,d_0.1320000000000001_pes
AT,-0.178089728277,0.062111528120
BE,-0.394531911677,0.099094976429
BG,-0.134996233288,0.004672725261
CY,-0.001749930470,0.032437500483
CZ,-0.153672864010,0.377404566110
DE,-0.046450051008,0.009825904884
DK,-0.137913265762,0.434044213336
ES,-0.576243491032,-0.119240364673
FR,-0.066915083959,0.308837961503
GR,-0.009851102098,0.235604254408
HU,-0.029380843936,0.050301236605
IE,-0.165854254659,0.309047018560
IT,-0.054395269489,0.197233445132
LT,-0.564506751740,-0.009340039933
LU,0.001405971515,0.096354945892
LV,-0.005370854571,0.004917998879
MT,-0.396349220703,0.210269664220
PL,-0.161771895685,0.036053774161
PT,0.045534320011,0.438770896005
RO,-0.045888472659,0.094676872132
SE,-0.001998944047,0.697955162751
SK,-0.057069376522,0.187963034329
UK,-0.064255288744,0.346948648779
