DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.000000000000,0.901525082114,0.937041513016,0.951987908418,0.044241367904,0.057702463394,0.133268926407,0.171008399441
BE,0.724693938489,0.872797850105,0.900300637422,0.923353560536,0.033265570308,0.043619362368,0.000009122662,1.000000000000
BG,0.000000000000,0.284263959391,0.970163196219,0.977801604580,0.029984007053,0.039408772073,0.542139979535,0.695632901400
CY,0.263212899373,0.513138250224,0.966595307946,0.975020937207,0.017891538640,0.023892865115,0.007873369144,0.010112730075
CZ,0.433291969429,0.645690977421,0.142084056224,0.332430317537,0.561814773525,0.721803499830,0.079271543045,0.101724085629
DE,0.472977008062,0.676619886533,0.988924558359,0.992423449095,0.003012203755,0.004801115788,0.240057112293,0.308028857130
DK,0.295708220152,0.538463784924,0.395525156554,0.529952029183,0.455876295366,0.585873306393,0.048908114765,0.062764618293
ES,0.626540825766,0.796301296061,0.140812248591,0.331439122265,0.588447366433,0.755975913561,0.796356180334,1.000000000000
FR,0.116378023291,0.398701104807,0.590834846077,0.682168477601,0.271056843848,0.348730539834,0.335304586646,0.430241369884
GR,0.165322982041,0.436846819990,0.762100794734,0.815646209829,0.131293684108,0.169399727564,0.071679076234,0.091982153329
HU,0.556882651538,0.742012541057,0.948803784793,0.961154945853,0.042203265109,0.055087363460,0.068611779369,0.088046489314
IE,0.453158495073,0.661174141535,0.000000000000,0.204610241120,0.609244857403,0.782661278686,0.216179100405,0.277390860142
IT,0.000000000000,0.284263959391,0.797503636414,0.843237748362,0.178984738911,0.230592359526,0.170629721322,0.218946223053
LT,0.724693938489,0.872797850105,0.996824888055,0.998580645548,0.000822999690,1.000000000000,0.192056503929,0.246439035439
LU,0.000000000000,0.284263959391,0.903100052607,0.925535311160,0.047200152974,0.061498895378,0.000767518956,0.000995178009
LV,0.053448790684,0.349656613915,0.993925045163,0.996320625643,0.008837875874,0.012276064944,0.009955303332,0.012784070290
MT,0.000000000000,0.289107859721,0.000000000000,0.215540242648,0.795690272968,1.000000000000,0.042524234372,0.054573429295
PL,0.077215064198,0.368179083308,0.947871609978,0.960428446620,0.024932247412,0.032926833904,0.549308655181,0.704831065128
PT,0.000000000000,0.300612123022,0.554283464589,0.653681813737,0.152895099656,0.197116612354,0.002504560855,0.003223985193
RO,0.577859062407,0.758360704688,0.904720057230,0.926797877041,0.061764359773,0.080186302276,0.077950308382,0.100028802796
SE,0.053952224545,0.350048969842,0.000000000000,0.998809705289,0.001330896256,0.002643821690,0.030475027180,0.039113031026
SK,0.376579911914,0.601491900567,0.808589410564,0.851877550991,0.167265073471,0.215554797934,0.137980855033,0.177054298728
UK,0.404685680427,0.623396396312,0.583882735403,0.676750284585,0.264969721108,0.340920122071,0.246030396116,0.315693207606
