DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,26.722487500000,32.202512500000,1023615811.676999926567,1233530410.322999954224,378738197.456599950790,456406670.143400013447,125997.582949999996,151836.117050000001
BE,36.280000000000,43.720000000000,1578797828.445999860764,1902564527.553999900818,291311843.440599977970,351051648.159399986267,33.704120000000,40.615880000000
BG,77.095000000000,92.905000000000,523122489.667199969292,630400089.532799959183,265172958.469499975443,319552418.530499994755,512453.820899999933,617543.579099999974
CY,61.222500000000,73.777500000000,577035940.960500001907,695369662.039499998093,168851901.613299995661,203478642.186699986458,7476.364719999999,9009.555279999999
CZ,52.029929026770,62.699793193230,13036015542.935998916626,15709332953.063999176025,4501404945.842999458313,5424515552.156999588013,74960.402709999995,90332.657290000003
DE,49.885000000000,60.115000000000,239624323.067499965429,288764481.932500004768,50332405.631179995835,60654155.848820000887,226931.508839999966,273468.731159999967
DK,59.466166651850,71.660992448150,9206331602.638999938965,11094289351.361000061035,3657565141.595999717712,4407628114.404000282288,46261.534999999996,55748.464999999997
ES,41.585058727380,50.112975952620,13055233504.272998809814,15732491973.726999282837,4713543560.410999298096,5680157785.588999748230,752733.576179999975,907097.903820000007
FR,69.158750000000,83.341250000000,6255056610.628999710083,7537791483.370999336243,2185408730.638000011444,2633574137.361999988556,316957.399229999981,381956.380769999989
GR,66.513333330310,80.153333329690,3667100465.247999668121,4419118862.751999855042,1072142621.805999875069,1292008694.194000005722,67784.164290000001,81684.775710000002
HU,45.350000000000,54.650000000000,845879117.558999896049,1019344956.440999984741,362503942.501999974251,436843229.497999966145,64885.020419999993,78191.099579999995
IE,50.956167000000,61.405833000000,15514277248.059999465942,18695815911.939998626709,4879203394.431999206543,5879789757.567999839783,204362.518999999971,246271.481000000000
IT,77.095000000000,92.905000000000,3132137138.288999557495,3774449715.710999965668,1452019801.926999807358,1749787920.072999954224,161310.213029999984,194390.366970000003
LT,36.280000000000,43.720000000000,120244452.472499996424,144903182.527500003576,25636695.106859996915,30894054.853140000254,181562.352999999974,218795.646999999997
LU,77.095000000000,92.905000000000,1536496578.337999820709,1851588489.661999940872,402306032.837599992752,484807600.762399971485,760.066000000000,915.934000000000
LV,72.560000000000,87.440000000000,164063240.106999993324,197707961.893000006676,96736074.115999996662,116573901.884000003338,9444.164709999999,11380.895290000000
MT,76.759074074410,92.500185185590,15302359019.072998046875,18440439258.926998138428,6364311220.282999038696,7669451117.717000007629,40227.626799999998,48477.173199999997
PL,71.275461250000,85.892038750000,859964973.858099937439,1036319422.741899967194,224933793.813199967146,271061341.386799991131,519229.500909999944,625708.759089999949
PT,75.961250000000,91.538750000000,6807375230.211998939514,8203375001.788000106812,1244206017.319000005722,1499357416.680999994278,2401.881120000000,2894.438880000000
RO,44.216250000000,53.283750000000,1512017100.930999755859,1822088965.069000005722,518315415.153899967670,624607220.246100068092,73711.599759999983,88827.760239999989
SE,72.532790000000,87.407210000000,90252384.588789984584,108760591.351209998131,36940159.342309996486,44515539.317689999938,28838.971999999998,34753.027999999998
SK,55.095148125000,66.393601875000,2964622827.578999519348,3572582966.421000003815,1358668260.893999814987,1637292623.105999946594,130451.197839999979,157203.042159999983
UK,53.576064843750,64.562997656250,6360108185.003999710083,7664386158.995999336243,2136922509.665999889374,2575144766.334000110626,232577.329879999976,280272.350120000017
