DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,24.542262500000,34.382737500000,940101401.462999820709,1317044820.536999940872,347837837.355399966240,487307030.244600057602,115717.736049999978,162115.963950000005
BE,33.320000000000,46.680000000000,1449987421.273999691010,2031374934.726000070572,267544394.251399964094,374819097.348600029945,30.954280000000,43.365720000000
BG,70.805000000000,99.195000000000,480442154.236799955368,673080424.963200092316,243538119.520499944687,341187257.479499995708,470643.917099999904,659353.482899999944
CY,56.227500000000,78.772500000000,529956933.649499893188,742448669.350499987602,155075671.492699980736,217254872.307300001383,6866.385679999999,9619.534319999999
CZ,47.784929304630,66.944792915370,11972437648.583997726440,16772910847.416000366211,4134145887.416999340057,5791774610.583000183105,68844.559489999985,96448.500509999998
DE,45.815000000000,64.185000000000,220073937.282499969006,308314867.717500030994,46225902.856419995427,64760658.623580001295,208416.699959999969,291983.540039999993
DK,54.614461765150,76.512697334850,8455208627.340998649597,11845412326.659000396729,3359152991.123999595642,4706040264.876000404358,42487.164999999994,59522.834999999999
ES,38.192231444220,53.505803235780,11990087661.586997985840,16797637816.413000106812,4328976610.608999252319,6064724735.390999794006,691319.811419999925,968511.668580000056
FR,63.516250000000,88.983750000000,5744721231.150999069214,8048126862.848999977112,2007106364.521999597549,2811876503.478000164032,291097.589369999943,407816.190630000026
GR,61.086666663890,85.579999996110,3367910350.111999511719,4718308977.888000488281,984669023.113999843597,1379482292.886000156403,62253.813509999993,87215.126490000010
HU,41.650000000000,58.350000000000,776865826.820999860764,1088358247.179000139236,332928097.137999951839,466419074.861999988556,59591.203979999984,83484.916020000004
IE,46.798773000000,65.563227000000,14248503801.139997482300,19961589358.860000610352,4481120647.807999610901,6277872504.192000389099,187689.060999999958,262944.939000000013
IT,70.805000000000,99.195000000000,2876593424.690999507904,4029993429.309000015259,1333552916.212999820709,1868254805.786999940872,148149.291569999972,207551.288430000015
LT,33.320000000000,46.680000000000,110433989.977499976754,154713645.022500008345,23545057.358339995146,32985692.601660002023,166749.106999999960,233608.893000000011
LU,70.805000000000,99.195000000000,1411137430.821999788284,1976947637.177999973297,369482828.394399940968,517630805.205600023270,698.054000000000,977.946000000000
LV,66.640000000000,93.360000000000,150677705.632999986410,211093496.367000013590,88843605.003999978304,124466370.996000006795,8673.637489999999,12151.422510000000
MT,70.496481481790,98.762777778210,14053875482.786996841431,19688922795.213001251221,5845062013.776998519897,8188700324.223000526428,36945.549199999994,51759.250800000002
PL,65.460263750000,91.707236250000,789802451.183899760246,1106481945.416100025177,206581973.810799956322,289413161.389200031757,476866.785289999912,668071.474709999980
PT,69.763750000000,97.736250000000,6251977471.627999305725,8758772760.371999740601,1142694170.260999679565,1600869263.739000082016,2205.917280000000,3090.402720000000
RO,40.608750000000,56.891250000000,1388655176.488999843597,1945450889.511000156403,476027277.644099950790,666895357.755900025368,67697.643439999985,94841.716560000001
SE,66.615010000000,93.324990000000,82888904.479009985924,116124071.460989996791,33926298.491889990866,47529400.168109998107,26486.067999999996,37105.932000000001
SK,50.600064375000,70.888685625000,2722746213.200999736786,3814459580.799000263214,1247817708.185999870300,1748143175.814000129700,119807.990959999981,167846.249039999995
UK,49.204919531250,68.934142968750,5841201894.275999069214,8183292449.723999977112,1962576020.453999757767,2749491255.546000003815,213601.891719999956,299247.788279999979
