DMUs,d_0.033000000000000015_opt,d_0.033000000000000015_pes
AT,-0.191546170499,-0.123099992535
BE,0.020388229703,0.030609122805
BG,-0.030135427001,-0.011106052626
CY,0.004558819849,0.009148091709
CZ,-0.013430202124,0.081186422762
DE,0.001714231839,0.003753821797
DK,-0.023157228761,0.049128625690
ES,-0.453963676379,-0.372426924720
FR,0.003576137382,0.051689149990
GR,0.029299993969,0.054136702017
HU,-0.002991981165,0.004240675328
IE,-0.021218314757,0.077201621882
IT,-0.015427924271,0.010483812269
LT,-0.036132690876,-0.024776096399
LU,0.016814619798,0.026942715065
LV,-0.002336748070,-0.000549101039
MT,-0.266012005423,-0.159662459338
PL,-0.055744323323,0.015126074592
PT,0.102279045483,0.141049335379
RO,0.004307257920,0.016266808787
SE,-0.002174836570,-0.001356866693
SK,-0.018134652504,0.008061346222
UK,0.007370797963,0.054322291483
