DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,28.932175000000,29.992825000000,1108258795.002000093460,1148887426.997999906540,410056129.991599977016,425088737.608400046825,136416.346699999995,141417.353300000017
BE,39.280000000000,40.720000000000,1709348916.796000003815,1772013439.203999996185,315400474.375599980354,326963017.224400043488,36.491120000000,37.828880000000
BG,83.470000000000,86.530000000000,566379586.387199997902,587142992.812800049782,287100160.106999993324,297625216.893000006676,554828.723399999901,575168.676600000006
CY,66.285000000000,68.715000000000,624751151.072999954224,647654451.927000045776,182814297.005800008774,189516246.794200003147,8094.586719999999,8391.333279999999
CZ,56.332293610020,58.397428609980,14113966111.535999298096,14631382384.464000701904,4873626964.517999649048,5052293533.482000350952,81158.892460000003,84134.167539999995
DE,54.010000000000,55.990000000000,259438903.254999995232,268949901.745000004768,54494401.686680004001,56492159.793320000172,245696.517839999986,254703.722160000005
DK,64.383435118100,66.743723981900,9967604888.413999557495,10333016065.586000442505,3960009888.696000099182,4105183367.303999900818,50086.909999999996,51923.090000000004
ES,45.023735027880,46.674299652120,14134773209.697999954224,14652952268.302000045776,5103307360.885999679565,5290393985.114000320435,814977.256679999991,844854.223319999990
FR,74.877500000000,77.622500000000,6772288414.154000282288,7020559679.845999717712,2366120588.187999725342,2452862279.812000274658,343166.665979999991,355747.114020000037
GR,72.013333330060,74.653333329940,3970333690.047999858856,4115885637.952000141144,1160798296.155999898911,1203353019.844000101089,73389.249540000004,76079.690459999998
HU,49.100000000000,50.900000000000,915825020.333999991417,949399053.666000008583,392479461.452000021935,406867710.547999978065,70250.374920000002,72825.745079999993
IE,55.169742000000,57.192258000000,16797155741.559999465942,17412937418.439998626709,5282665637.631999969482,5476327514.368000030518,221261.293999999994,229372.706000000006
IT,83.470000000000,86.530000000000,3391134145.314000129700,3515452708.685999870300,1572087591.502000093460,1629720130.497999906540,174648.984779999999,181051.595220000017
LT,39.280000000000,40.720000000000,130187488.784999996424,134960146.215000003576,27756598.230360001326,28774151.729639999568,196575.777999999991,203782.222000000009
LU,83.470000000000,86.530000000000,1663549768.388000011444,1724535299.611999988556,435572794.097599983215,451540839.502400040627,822.916000000000,853.084000000000
LV,78.560000000000,81.440000000000,177629660.182000011206,184141541.817999988794,104735198.216000005603,108574777.783999994397,10225.104460000000,10599.955540000001
MT,83.106296296660,86.152962963340,16567713954.497999191284,17175084323.502000808716,6890577307.958000183105,7143185030.041999816895,43554.056799999998,45150.743200000004
PL,77.169242500000,79.998257500000,931075638.730599880219,965208757.869400024414,243533611.383199989796,252461523.816799998283,562164.685659999959,582773.574340000050
PT,82.242500000000,85.257500000000,7370278363.911999702454,7640471868.088000297546,1347089646.093999862671,1396473787.906000137329,2600.493120000000,2695.826880000000
RO,47.872500000000,49.627500000000,1637046078.405999898911,1697059987.594000101089,561175013.981400012970,581747621.418600082397,79806.825759999992,82732.534239999994
SE,78.530540000000,81.409460000000,97715371.186539992690,101297604.753460004926,39994748.042059995234,41460950.617940001190,31223.671999999999,32368.328000000001
SK,59.650976250000,61.837773750000,3209768044.854000091553,3327437749.145999908447,1471016794.043999910355,1524944089.956000089645,141238.231839999993,146416.008159999998
UK,58.006279687500,60.132782812500,6886026722.904000282288,7138467621.095999717712,2313625032.515999794006,2398442243.484000205994,251809.192879999988,261040.487120000005
