DMUs,d_0.09200000000000007_opt,d_0.09200000000000007_pes
AT,-0.252732905345,-0.061913257689
BE,0.011574263184,0.040065862952
BG,-0.087290454797,-0.004066994688
CY,0.000555849297,0.013294699657
CZ,-0.097212523917,0.166565347289
DE,-0.020888630795,0.005353910769
DK,-0.088063947681,0.112138526605
ES,-0.533816110476,-0.299538010358
FR,-0.038948356072,0.095001521671
GR,0.007271190688,0.076528873870
HU,-0.010029509025,0.010741089167
IE,-0.108546762277,0.165888563889
IT,-0.038744417303,0.033493649572
LT,-0.052686889920,-0.014623989215
LU,0.007549344659,0.035793162684
LV,-0.004078702954,0.000796830047
MT,-0.361082054196,-0.064592410565
PL,-0.122067178333,0.020850132710
PT,0.068429196981,0.176307042841
RO,-0.006549821158,0.026430142653
SE,-0.002906052067,-0.000655082425
SK,-0.041460786242,0.031570306938
UK,-0.034095054012,0.096428440392
