DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.000000000000,0.876892355927,0.933666520506,0.955362900929,0.041201765697,0.060742065602,0.124747109916,0.179530215932
BE,0.691251119737,0.906240668856,0.895095138655,0.928559059303,0.030927617262,0.045957315414,0.000011402232,1.000000000000
BG,0.000000000000,0.355329949239,0.968438394331,0.979526406468,0.027855834306,0.041536944820,0.507480287501,0.730292593434
CY,0.206778142729,0.569573006868,0.964692746500,0.976923498654,0.016536400404,0.025248003351,0.007367706998,0.010618392221
CZ,0.385330903108,0.693652043741,0.099102642379,0.375411731382,0.525688286940,0.757929986415,0.074201614074,0.106794014599
DE,0.426993132278,0.722603762317,0.988134486257,0.993213521196,0.002608255877,0.005205063666,0.224708653781,0.323377315642
DK,0.240892447462,0.593279557614,0.365170701444,0.560306484292,0.426522131586,0.615227470173,0.045779226872,0.065893506186
ES,0.588207816345,0.834634305482,0.097767470664,0.374483900191,0.550618339662,0.793804940332,0.745445224322,1.000000000000
FR,0.052627650045,0.462451478053,0.570211122830,0.702792200849,0.253517622174,0.366269761508,0.313867248495,0.451678708034
GR,0.104011147665,0.498158654365,0.750009894552,0.827737110011,0.122689093650,0.178004318022,0.067094510439,0.096566719124
HU,0.515079128098,0.783816064497,0.946014812941,0.963943917705,0.039293952578,0.057996675991,0.064223296478,0.092434972205
IE,0.406187220066,0.708145416542,0.000000000000,0.255762801403,0.570086310661,0.821819825428,0.202357090142,0.291212870405
IT,0.000000000000,0.355329949239,0.787176578877,0.853564805898,0.167331405224,0.242245693214,0.159719543512,0.229856400863
LT,0.691251119737,0.906240668856,0.996428426686,0.998977106918,0.001028749614,1.000000000000,0.179776577459,0.258718961909
LU,0.000000000000,0.355329949239,0.898034026482,0.930601337285,0.043971404689,0.064727643663,0.000716112074,0.001046584891
LV,0.000000000000,0.416542251418,0.993384107635,0.996861563171,0.008061510600,0.013052430218,0.009316549503,0.013422824119
MT,0.000000000000,0.359864193840,0.000000000000,0.265994081372,0.744612841213,1.000000000000,0.039803448422,0.057294215246
PL,0.011513511496,0.433880636011,0.945036195252,0.963263861346,0.023127018204,0.034732063112,0.514190691645,0.739949028665
PT,0.000000000000,0.370633024784,0.531838676072,0.676126602254,0.142909596789,0.207102115222,0.002342110198,0.003386435850
RO,0.537100627053,0.799119140042,0.899734743079,0.931783191191,0.057604566305,0.084346095745,0.072964841901,0.105014269277
SE,0.000000000000,0.416909525231,0.000000000000,0.998512131611,0.001034429223,0.002940288724,0.028524510182,0.041063548023
SK,0.325793333831,0.652278478650,0.798814669177,0.861652292378,0.156360942141,0.226458929265,0.129157819360,0.185877334401
UK,0.355299389743,0.672782686996,0.562912643652,0.697720376335,0.247819630568,0.358070212611,0.230300083844,0.331423519878
