DMUs,d_0.018000000000000006_opt,d_0.018000000000000006_pes
AT,-0.175990220961,-0.138655942072
BE,0.022677793028,0.028252886741
BG,-0.020595152528,-0.013792209613
CY,0.005591555723,0.008094817544
CZ,0.007990751138,0.059599855997
DE,0.002355992765,0.003344141822
DK,-0.006753781061,0.032676203191
ES,-0.435432596457,-0.390958004643
FR,0.014460384904,0.040703770633
GR,0.034924910241,0.048472243945
HU,-0.001351835669,0.002593257702
IE,0.001080027944,0.054762566358
IT,-0.009522996048,0.004610692915
LT,-0.033551646677,-0.027357140598
LU,0.019147112472,0.024704453604
LV,-0.001890352502,-0.000894393973
MT,-0.241841654040,-0.183832810721
PL,-0.039000046744,0.000995518249
PT,0.111006593811,0.132154013677
RO,0.007097644343,0.013695011275
SE,-0.001988934326,-0.001542768938
SK,-0.012190500420,0.002098229729
UK,0.017996017396,0.043634428454
