DMUs,d_0.16700000000000012_opt,d_0.16700000000000012_pes
AT,-0.183596036130,0.064435070333
BE,-0.422616727585,0.102581513231
BG,-0.176926723649,0.009526661264
CY,-0.003856292664,0.033750658692
CZ,-0.199762902155,0.401947035171
DE,-0.068669097299,0.010567175391
DK,-0.172112718388,0.452610101768
ES,-0.607863727985,-0.088749631758
FR,-0.089207696794,0.325171621684
GR,-0.023049996950,0.243696362578
HU,-0.075097043894,0.052222818408
IE,-0.215315086582,0.337773921797
IT,-0.067846067429,0.204608708245
LT,-0.579522432308,-0.003202257578
LU,-0.003864511181,0.099675002982
LV,-0.006086539922,0.005375388824
MT,-0.420823312417,0.237232240384
PL,-0.196387793786,0.040197844723
PT,0.027155960012,0.452836798793
RO,-0.090642729173,0.097993023093
SE,-0.002060748854,0.706704705440
SK,-0.069792013018,0.194828528369
UK,-0.088628112838,0.361403627672
