DMUs,d_0.1400000000000001_opt,d_0.1400000000000001_pes
AT,-0.179348312929,0.062624955173
BE,-0.400973856733,0.099884604255
BG,-0.144564734191,0.005812971297
CY,-0.002233835247,0.032671501612
CZ,-0.164197915417,0.382953490079
DE,-0.051540917363,0.009995722929
DK,-0.145646628766,0.438262806482
ES,-0.583579705231,-0.112275126977
FR,-0.072017000509,0.312566741983
GR,-0.013002573844,0.237456121795
HU,-0.038817557480,0.050704171464
IE,-0.177159528435,0.315554684496
IT,-0.057466205973,0.198924896343
LT,-0.567833785064,-0.007524710769
LU,0.000197335096,0.097063560773
LV,-0.005534785024,0.004953858217
MT,-0.401943298809,0.216364799619
PL,-0.169585010945,0.037019832792
PT,0.041201752578,0.441992986479
RO,-0.055086245375,0.095409651796
SE,-0.002013070860,0.699942713800
SK,-0.059565572584,0.189536869758
UK,-0.069728032910,0.350245206812
