DMUs,d_0.07200000000000005_opt,d_0.07200000000000005_pes
AT,-0.231991639295,-0.082654523738
BE,0.014527715195,0.036826537058
BG,-0.067363288180,-0.005924811296
CY,0.001902190734,0.011914663094
CZ,-0.068896372596,0.137539113226
DE,-0.008041879045,0.004813497957
DK,-0.065735339515,0.090725944524
ES,-0.504930895016,-0.324246116921
FR,-0.024584410870,0.080391055557
GR,0.014730002523,0.068918361380
HU,-0.007546775868,0.008533896037
IE,-0.079010007670,0.135747188106
IT,-0.030824385636,0.025710002098
LT,-0.046695589148,-0.018065381481
LU,0.010718678695,0.032784705091
LV,-0.003490703373,0.000342751060
MT,-0.328854919018,-0.096819545742
PL,-0.099501549126,0.019170395291
PT,0.079818251642,0.164408210287
RO,-0.002890673610,0.022976469354
SE,-0.002658182407,-0.000891628128
SK,-0.033563310349,0.023591519485
UK,-0.020097089182,0.082101280299
