DMUs,d_0.08300000000000006_opt,d_0.08300000000000006_pes
AT,-0.243399335623,-0.071246827411
BE,0.012898947765,0.038603906006
BG,-0.078105230159,-0.004900732630
CY,0.001160353710,0.012683482223
CZ,-0.084481004675,0.153492858350
DE,-0.015112988705,0.005110973928
DK,-0.077741686261,0.102497364241
ES,-0.520835943261,-0.310656658311
FR,-0.032491057790,0.088523105036
GR,0.010634877274,0.073101618472
HU,-0.008914388994,0.009747388753
IE,-0.095263443248,0.152314828734
IT,-0.035178357642,0.029993079344
LT,-0.049984857016,-0.016172615735
LU,0.008973213967,0.034438305235
LV,-0.003814421544,0.000592768088
MT,-0.346579843366,-0.079094621395
PL,-0.111901981297,0.020093740055
PT,0.073543425403,0.170944972490
RO,-0.004905904732,0.024874917222
SE,-0.002794510720,-0.000761625104
SK,-0.037908152375,0.027978628641
UK,-0.027803351477,0.089974364288
