DMUs,d_0.18900000000000014_opt,d_0.18900000000000014_pes
AT,-0.187057143924,0.065916712928
BE,-0.439419777337,0.104782283285
BG,-0.203374550808,0.012405171223
CY,-0.005164809754,0.034653846227
CZ,-0.228788567460,0.417743080375
DE,-0.082432102363,0.011033313540
DK,-0.194078262159,0.464430226869
ES,-0.627115576741,-0.069560205375
FR,-0.103452000722,0.335465675010
GR,-0.030630445069,0.248770295750
HU,-0.104658106898,0.053474238602
IE,-0.246405116308,0.356186207576
IT,-0.076495886868,0.209212858886
LT,-0.589082750530,-0.002238602484
LU,-0.007153051199,0.101820980212
LV,-0.006534362765,0.005743652677
MT,-0.436207027208,0.254591763453
PL,-0.218713847581,0.042697373436
PT,0.016308209391,0.461635022815
RO,-0.119793221857,0.100107292047
SE,-0.002099597590,0.712278272113
SK,-0.079870468796,0.199118384920
UK,-0.104496415390,0.370533623224
