DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,28.225075000000,30.699925000000,1081173040.338000059128,1175973181.661999940872,400034391.580399990082,435110476.019600033760,133082.342299999989,144751.357700000022
BE,38.320000000000,41.680000000000,1667572568.523999929428,1813789787.476000070572,307692112.476400017738,334671379.123600006104,35.599280000000,38.720720000000
BG,81.430000000000,88.570000000000,552537315.436800003052,600985263.763200044632,280083455.583000004292,304641921.416999995708,541268.754599999986,588728.645399999921
CY,64.665000000000,70.335000000000,609482283.837000012398,662923319.162999987602,178346330.480199992657,193984213.319800019264,7896.755679999999,8589.164320000000
CZ,54.955536943380,59.774185276620,13769021929.583999633789,14976326566.416000366211,4754515918.541999816895,5171404579.458000183105,79175.375739999989,86117.684260000009
DE,52.690000000000,57.310000000000,253098237.594999998808,275290567.405000030994,53162562.948919996619,57823998.531080007553,239691.714959999983,260708.525040000008
DK,62.809909208900,68.317249891100,9723997436.965999603271,10576623517.034000396729,3863227569.624000072479,4201965686.375999927521,48862.790000000001,53147.209999999999
ES,43.923358611720,47.774676068280,13789320503.961999893188,14998404974.038000106812,4978582944.734000205994,5415118401.265999794006,795059.278919999953,864772.201080000028
FR,73.047500000000,79.452500000000,6606774237.026000022888,7186073856.973999977112,2308292793.771999835968,2510690074.228000164032,334779.700620000018,364134.079380000010
GR,70.253333330140,76.413333329860,3873299058.111999988556,4212920269.888000011444,1132428480.363999843597,1231722835.636000156403,71595.622260000004,77873.317739999999
HU,47.900000000000,52.100000000000,893442331.445999979973,971781742.554000020027,382887295.388000011444,416459876.611999988556,68533.461479999998,74542.658519999997
IE,53.821398000000,58.540602000000,16386634623.639999389648,17823458536.360000610352,5153557719.807999610901,5605435432.192000389099,215853.685999999987,234780.314000000013
IT,81.430000000000,88.570000000000,3308255103.065999984741,3598331750.934000015259,1533665898.838000059128,1668141823.161999940872,170380.577820000006,185320.002180000010
LT,38.320000000000,41.680000000000,127005717.164999991655,138141917.835000008345,27078229.230839997530,29452520.729160003364,191771.481999999989,208586.518000000011
LU,81.430000000000,88.570000000000,1622892747.572000026703,1765192320.427999973297,424927430.494400024414,462186203.105599999428,802.804000000000,873.196000000000
LV,76.640000000000,83.360000000000,173288405.757999986410,188482796.242000013590,102175478.503999993205,111134497.496000006795,9975.203740000001,10849.856260000000
MT,81.075185185540,88.184074074460,16162800375.161998748779,17579997902.838001251221,6722172159.901999473572,7311590178.098000526428,42489.599199999997,46215.200800000006
PL,75.283232500000,81.884267500000,908320225.971399903297,987964170.628600001335,237581669.760799974203,258413465.439200013876,548425.426540000015,596512.833459999994
PT,80.232500000000,87.267500000000,7190149361.127999305725,7820600870.872000694275,1314166884.885999917984,1429396549.114000082016,2536.937280000000,2759.382720000000
RO,46.702500000000,50.797500000000,1597036805.613999843597,1737069260.386000156403,547459942.356600046158,595462693.043400049210,77856.353439999992,84683.006559999994
SE,76.611260000000,83.328740000000,95327215.475259989500,103685760.464740008116,39017279.658139996231,42438419.001860000193,30460.567999999999,33131.432000000001
SK,58.193111250000,63.295638750000,3131321575.325999736786,3405884218.674000263214,1435065263.435999870300,1560895620.564000129700,137786.380959999980,149867.859040000010
UK,56.588610937500,61.550451562500,6717732790.776000022888,7306761553.223999977112,2257080225.203999996185,2454987050.796000003815,245654.996719999996,267194.683279999997
