DMUs,d_0.11100000000000008_opt,d_0.11100000000000008_pes
AT,-0.174785943565,0.060754220056
BE,-0.377558904058,0.097005714850
BG,-0.109922448321,0.001589212208
CY,-0.000459447075,0.031823247585
CZ,-0.125772707193,0.363001506685
DE,-0.033052432736,0.008953873136
DK,-0.117274600315,0.423038481944
ES,-0.556675115965,-0.137512728881
FR,-0.052457793397,0.299062793789
GR,-0.001115687875,0.230736493254
HU,-0.015430733633,0.049220685458
IE,-0.136178067820,0.292121099076
IT,-0.046283746158,0.192776655859
LT,-0.555411454263,-0.013664318762
LU,0.004613577777,0.094494899460
LV,-0.004939581234,0.004823757550
MT,-0.381664765675,0.192452466089
PL,-0.141546211988,0.033462340224
PT,0.057522115477,0.430019581084
RO,-0.023511073708,0.092747285841
SE,-0.001961861163,0.692771491731
SK,-0.050154419881,0.183818219817
UK,-0.049888120315,0.338315714057
