DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,27.370662500000,31.554337500000,1048444420.118999958038,1208701801.881000041962,387924791.000199973583,447220076.599799990654,129053.753649999999,148779.946350000013
BE,37.160000000000,42.840000000000,1617092814.361999988556,1864269541.638000011444,298377841.848199963570,343985649.751800000668,34.521640000000,39.798360000000
BG,78.965000000000,91.035000000000,535811238.038399994373,617711341.161599993706,271604937.616499960423,313120439.383499979973,524883.792299999972,605113.607699999935
CY,62.707500000000,72.292500000000,591032402.593500018120,681373200.406499981880,172947537.595099985600,199383006.204899996519,7657.709839999999,8828.210159999999
CZ,53.291955971190,61.437766248810,13352214376.391998291016,15393134119.607999801636,4610590071.321000099182,5315330426.678999900818,76778.626369999998,88514.433630000000
DE,51.095000000000,58.905000000000,245436599.922499984503,282952205.077499985695,51553257.807459995151,59433303.672540001571,232435.911479999981,267964.328519999981
DK,60.908565401950,70.218593698050,9429638433.132999420166,10870982520.866998672485,3746282267.411999702454,4318910988.587999343872,47383.644999999997,54626.354999999996
ES,42.593737108860,49.104297571140,13371898484.530998229980,15415826993.468999862671,4827874275.217000007629,5565827070.782999992371,770991.722459999961,888839.757539999904
FR,70.836250000000,81.663750000000,6406777939.662999153137,7386070154.336999893188,2238417542.185999870300,2580565325.813999652863,324645.450810000009,374268.329190000019
GR,68.126666663570,78.539999996430,3756048877.855999946594,4330170450.144000053406,1098148286.281999826431,1266003029.717999935150,69428.322629999995,80040.617369999993
HU,46.450000000000,53.550000000000,866396582.372999906540,998827491.626999974251,371296761.393999993801,428050410.606000006199,66458.857739999992,76617.262259999989
IE,52.192149000000,60.169851000000,15890588272.819999694824,18319504887.180000305176,4997552319.104000091553,5761440832.895999908447,209319.492999999988,241314.506999999983
IT,78.965000000000,91.035000000000,3208109593.682999610901,3698477260.316999912262,1487239686.868999958038,1714568035.131000041962,165222.919410000002,190477.660590000014
LT,37.160000000000,42.840000000000,123161076.457499995828,141986558.542499989271,26258533.356419999152,30272216.603579998016,185966.290999999997,214391.709000000003
LU,78.965000000000,91.035000000000,1573765514.085999965668,1814319553.914000034332,412064282.807199954987,475049350.792800009251,778.502000000000,897.498000000000
LV,74.320000000000,85.680000000000,168042723.328999996185,193728478.671000003815,99082483.851999998093,114227492.148000001907,9673.240370000000,11151.819630000000
MT,78.620925926270,90.638333333730,15673529800.130998611450,18069268477.868999481201,6518682606.000999450684,7515079731.998999595642,41203.379600000000,47501.420400000003
PL,73.004303750000,84.163196250000,880824102.220699906349,1015460294.379299879074,230389740.300399988890,265605394.899599969387,531823.821769999922,613114.438229999971
PT,77.803750000000,89.696250000000,6972493482.763999938965,8038256749.236000061035,1274385215.092999935150,1469178218.906999826431,2460.140640000000,2836.179360000000
RO,45.288750000000,52.211250000000,1548692267.656999826431,1785413798.342999935150,530887564.143299996853,612035071.256700038910,75499.532719999988,87039.827279999983
SE,74.292130000000,85.647870000000,92441527.324129998684,106571448.615869998932,37836172.027569994330,43619526.632429994643,29538.483999999997,34053.515999999996
SK,56.431524375000,65.057225625000,3036532091.312999725342,3500673702.686999797821,1391623830.617999792099,1604337053.381999969482,133615.394479999988,154038.845520000003
UK,54.875594531250,63.263467968750,6514377622.787999153137,7510116721.211999893188,2188755249.701999664307,2523312026.297999858856,238218.676359999983,274631.003640000010
