DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,23.982475000000,34.942525000000,918658512.353999853134,1338487709.646000146866,339903961.113199949265,495240906.486800074577,113078.315899999987,164755.384100000025
BE,32.560000000000,47.440000000000,1416914478.891999721527,2064447877.108000278473,261441941.081199944019,380921550.518800079823,30.248240000000,44.071760000000
BG,69.190000000000,100.810000000000,469483689.734399914742,684038889.465600132942,237983228.438999950886,346742148.561000049114,459908.941799999855,670088.458199999994
CY,54.945000000000,80.055000000000,517869080.420999884605,754536522.579000115395,151538531.326599985361,220792012.473400026560,6709.769439999998,9776.150560000000
CZ,46.694996943540,68.034725276460,11699356837.871997833252,17045991658.128002166748,4039849642.685999393463,5886070855.314001083374,67274.275419999991,98018.784580000007
DE,44.770000000000,65.230000000000,215054243.634999960661,313334561.365000069141,45171530.522359989583,65815030.957640014589,203662.897679999965,296737.342320000054
DK,53.368753753700,77.758405346300,8262352728.277997970581,12038268225.722002029419,3282533655.191999435425,4782659600.808000564575,41518.069999999992,60491.930000000008
ES,37.321100114760,54.376934565240,11716604269.545997619629,17071121208.454002380371,4230236447.821999073029,6163464898.178000450134,675551.412359999842,984280.067640000139
FR,62.067500000000,90.432500000000,5613689174.257998466492,8179158919.742001533508,1961326027.275999546051,2857656840.724000453949,284457.908459999948,414455.871540000080
GR,59.693333330620,86.973333329380,3291091266.495999336243,4795128061.504000663757,962209585.611999750137,1401941730.388000249863,60833.858579999986,88635.081420000017
HU,40.700000000000,59.300000000000,759146198.117999792099,1106077875.882000207901,325334299.003999948502,474012872.996000051498,58231.980839999989,84844.139160000006
IE,45.731334000000,66.630666000000,13923507916.119997024536,20286585243.880001068115,4378910212.863999366760,6380082939.136000633240,183408.037999999971,267225.962000000058
IT,69.190000000000,100.810000000000,2810980849.577999591827,4095606004.422000408173,1303135742.853999853134,1898671979.146000146866,144770.136059999990,210930.443940000026
LT,32.560000000000,47.440000000000,107915087.444999977946,157232547.555000007153,23008015.233719997108,33522734.726280003786,162945.705999999976,237412.294000000024
LU,69.190000000000,100.810000000000,1378950622.675999641418,2009134445.324000358582,361055248.875199913979,526058384.724800109863,682.132000000000,993.868000000000
LV,65.120000000000,94.880000000000,147240879.213999956846,214530322.786000043154,86817160.231999978423,126492815.768000021577,8475.799419999999,12349.260580000002
MT,68.888518518820,100.370740741180,13733318899.145998001099,20009479378.854003906250,5711741271.565999031067,8322021066.434000968933,36102.853599999995,52601.946400000008
PL,63.967172500000,93.200327500000,771787749.416199803352,1124496647.183799982071,201870020.026399940252,294125115.173600018024,465989.871819999884,678948.388180000125
PT,68.172500000000,99.327500000000,6109375344.423998832703,8901374887.576002120972,1116630317.637999773026,1626933116.362000226974,2155.602239999999,3140.717760000000
RO,39.682500000000,57.817500000000,1356981168.861999750137,1977124897.138000249863,465169512.607799947262,677753122.792200207710,66153.519519999987,96385.840479999999
SE,65.095580000000,94.844420000000,80998281.207579985261,118014694.732420012355,33152469.354619991034,48303229.305380001664,25881.943999999996,37710.056000000004
SK,49.445921250000,72.042828750000,2660642758.157999515533,3876563035.842000484467,1219356079.787999868393,1776604804.212000131607,117075.275679999977,170578.964320000028
UK,48.082598437500,70.056464062500,5707969198.007998466492,8316525145.992001533508,1917811381.331999540329,2794255894.668000221252,208729.819759999955,304119.860240000067
