DMUs,d_0.16800000000000012_opt,d_0.16800000000000012_pes
AT,-0.183753359212,0.064502417723
BE,-0.423415370189,0.102681548234
BG,-0.178127354019,0.009660318055
CY,-0.003916045865,0.033791712671
CZ,-0.201081359805,0.402658643997
DE,-0.069301877972,0.010588363488
DK,-0.173103507436,0.453144806063
ES,-0.608749165353,-0.087877786258
FR,-0.089850598337,0.325639074053
GR,-0.023405771092,0.243927199978
HU,-0.076440728576,0.052279701144
IE,-0.216728263402,0.338604692551
IT,-0.068230978973,0.204818504387
LT,-0.579968648913,-0.003157240046
LU,-0.004014415193,0.099772547402
LV,-0.006106930010,0.005392128090
MT,-0.421522572180,0.238014184759
PL,-0.197393206428,0.040313174265
PT,0.026651812752,0.453237472744
RO,-0.091967751568,0.098089126227
SE,-0.002062514706,0.706956785170
SK,-0.070236739649,0.195023938581
UK,-0.089340482977,0.361817880050
